Indicador;Data;DataReferencia;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
IPCA;2021-10-08;2/2022;0,7673;0,797;0,2831;0,1393;1,5035;122;0
IPCA;2021-10-08;3/2022;0,8816;0,9026;0,2069;0,0687;1,4775;122;0
IPCA;2021-10-08;4/2022;1,1986;1,2299;0,2269;0,6357;1,7399;122;0
IPCA;2021-10-08;1/2023;1,0759;1,0637;0,1914;0,6012;1,6591;84;0
IPCA;2021-10-08;2/2023;0,7464;0,7217;0,1653;0,393;1,2552;81;0
IPCA;2021-10-08;3/2023;0,6526;0,6012;0,2197;0,1901;1,1808;70;0
IPCA;2021-10-11;4/2021;1,7311;1,76;0,2644;1,1643;2,47;50;1
IPCA;2021-10-11;1/2022;1,3473;1,3156;0,215;1,0032;2,0415;48;1
IPCA;2021-10-11;2/2022;0,8087;0,8825;0,2581;0,2798;1,3256;47;1
IPCA;2021-10-11;3/2022;0,829;0,782;0,2544;0,0687;1,4775;47;1
IPCA;2021-10-11;4/2022;1,1705;1,1947;0,2348;0,7016;1,6893;47;1
IPCA;2021-10-11;1/2023;1,1079;1,0738;0,2023;0,6212;1,6591;33;1
IPCA;2021-10-11;2/2023;0,7863;0,75;0,1897;0,393;1,2552;31;1
IPCA;2021-10-11;3/2023;0,7113;0,6514;0,2475;0,1912;1,1808;29;1
IPCA;2021-10-11;4/2021;1,6425;1,632;0,2353;1,1643;2,47;129;0
IPCA;2021-10-11;1/2022;1,3146;1,2703;0,2241;0,621;2,0415;124;0
IPCA;2021-10-11;2/2022;0,7664;0,797;0,2847;0,1393;1,5035;122;0
IPCA;2021-10-11;3/2022;0,8817;0,9026;0,2071;0,0687;1,4775;122;0
IPCA;2021-10-11;4/2022;1,1987;1,2299;0,2269;0,6357;1,7399;122;0
IPCA;2021-10-11;1/2023;1,0762;1,0637;0,1911;0,6012;1,6591;84;0
IPCA;2021-10-11;2/2023;0,7465;0,7217;0,1654;0,393;1,2552;81;0
IPCA;2021-10-11;3/2023;0,6527;0,6012;0,2199;0,1901;1,1808;70;0
IPCA;2021-10-13;4/2021;1,7491;1,76;0,2709;1,1643;2,47;53;1
IPCA;2021-10-13;1/2022;1,3664;1,3156;0,2541;1,0032;2,3379;50;1
IPCA;2021-10-13;2/2022;0,8142;0,8825;0,253;0,2193;1,3256;49;1
IPCA;2021-10-13;3/2022;0,8296;0,782;0,2504;0,0687;1,4775;49;1
IPCA;2021-10-13;4/2022;1,1897;1,1947;0,2442;0,7016;1,7399;49;1
IPCA;2021-10-13;1/2023;1,1095;1,0738;0,2065;0,6212;1,6591;34;1
IPCA;2021-10-13;2/2023;0,7858;0,75;0,1854;0,393;1,2552;33;1
IPCA;2021-10-13;3/2023;0,711;0,6664;0,2433;0,1912;1,1808;30;1
IPCA;2021-10-13;4/2021;1,6526;1,6353;0,2416;1,1643;2,47;130;0
IPCA;2021-10-13;1/2022;1,3204;1,2653;0,2391;0,621;2,3379;125;0
IPCA;2021-10-13;2/2022;0,7657;0,7919;0,2845;0,1393;1,5035;123;0
IPCA;2021-10-13;3/2022;0,8822;0,9026;0,2062;0,0687;1,4775;123;0
IPCA;2021-10-13;4/2022;1,1991;1,2248;0,2279;0,6357;1,7399;123;0
IPCA;2021-10-13;1/2023;1,0762;1,0637;0,1911;0,6012;1,6591;84;0
IPCA;2021-10-13;2/2023;0,7465;0,7217;0,1654;0,393;1,2552;81;0
IPCA;2021-10-13;3/2023;0,6527;0,6012;0,2199;0,1901;1,1808;70;0
IPCA;2021-10-14;4/2021;1,7575;1,7601;0,2493;1,1643;2,4089;53;1
IPCA;2021-10-14;1/2022;1,3648;1,3205;0,2565;1,0032;2,3379;50;1
IPCA;2021-10-14;2/2022;0,797;0,8356;0,2553;0,2193;1,3256;49;1
IPCA;2021-10-14;3/2022;0,8325;0,782;0,2507;0,0687;1,4775;49;1
IPCA;2021-10-14;4/2022;1,197;1,2048;0,2335;0,7016;1,7399;49;1
IPCA;2021-10-14;1/2023;1,1163;1,0738;0,2085;0,6212;1,6591;34;1
IPCA;2021-10-14;2/2023;0,7803;0,7459;0,1862;0,393;1,2552;34;1
IPCA;2021-10-14;3/2023;0,7067;0,6664;0,248;0,1912;1,1808;30;1
IPCA;2021-10-14;4/2021;1,6575;1,6388;0,2367;1,1643;2,4089;130;0
IPCA;2021-10-14;1/2022;1,3213;1,2653;0,2388;0,621;2,3379;125;0
IPCA;2021-10-14;2/2022;0,7657;0,7919;0,2843;0,1393;1,5035;123;0
IPCA;2021-10-14;3/2022;0,8819;0,9025;0,2062;0,0687;1,4775;123;0
IPCA;2021-10-14;4/2022;1,1992;1,2348;0,2279;0,6357;1,7399;123;0
IPCA;2021-10-14;1/2023;1,0783;1,0637;0,1926;0,6012;1,6591;84;0
IPCA;2021-10-14;2/2023;0,7464;0,7217;0,1656;0,393;1,2552;81;0
IPCA;2021-10-14;3/2023;0,6499;0,6012;0,2222;0,1901;1,1808;70;0
IPCA;2021-10-15;4/2021;1,7978;1,7852;0,2473;1,2248;2,4315;56;1
IPCA;2021-10-15;1/2022;1,3919;1,3359;0,2504;1,0234;2,3379;53;1
IPCA;2021-10-15;2/2022;0,7961;0,8339;0,2611;0,2193;1,3256;52;1
IPCA;2021-10-15;3/2022;0,8358;0,8021;0,2485;0,0687;1,4775;52;1
IPCA;2021-10-15;4/2022;1,1993;1,2159;0,2417;0,6357;1,7399;52;1
IPCA;2021-10-15;1/2023;1,1151;1,0922;0,2168;0,6212;1,6591;35;1
IPCA;2021-10-15;2/2023;0,7636;0,7217;0,1838;0,393;1,2552;35;1
IPCA;2021-10-15;3/2023;0,6543;0,6012;0,2631;0,1901;1,1808;31;1
IPCA;2021-10-15;4/2021;1,6751;1,6791;0,2443;1,2144;2,4315;129;0
IPCA;2021-10-15;1/2022;1,3265;1,2753;0,237;0,621;2,3379;124;0
IPCA;2021-10-15;2/2022;0,7616;0,7918;0,2772;0,1393;1,3558;122;0
IPCA;2021-10-15;3/2022;0,88;0,9026;0,2118;0,0687;1,4775;122;0
IPCA;2021-10-15;4/2022;1,2016;1,2349;0,2268;0,6357;1,7399;122;0
IPCA;2021-10-15;1/2023;1,0763;1,0637;0,1923;0,6012;1,6591;83;0
IPCA;2021-10-15;2/2023;0,7517;0,7267;0,1648;0,393;1,2552;80;0
IPCA;2021-10-15;3/2023;0,6495;0,6012;0,2243;0,1901;1,1808;69;0
IPCA;2021-10-18;4/2021;1,7943;1,7802;0,245;1,2248;2,4315;57;1
IPCA;2021-10-18;1/2022;1,3981;1,3643;0,2399;1,0234;2,3379;53;1
IPCA;2021-10-18;2/2022;0,8147;0,8822;0,2685;0,2193;1,3256;52;1
IPCA;2021-10-18;3/2022;0,8338;0,8243;0,2468;0,0687;1,4775;52;1
IPCA;2021-10-18;4/2022;1,1737;1,2086;0,2486;0,6357;1,7399;52;1
IPCA;2021-10-18;1/2023;1,0864;1,0738;0,2282;0,6012;1,6591;33;1
IPCA;2021-10-18;2/2023;0,7738;0,7209;0,1942;0,393;1,2552;32;1
IPCA;2021-10-18;3/2023;0,6413;0,6012;0,2519;0,1901;1,1808;28;1
IPCA;2021-10-18;4/2021;1,7188;1,7247;0,2448;1,2144;2,4315;112;0
IPCA;2021-10-18;1/2022;1,328;1,2905;0,2371;0,621;2,3379;106;0
IPCA;2021-10-18;2/2022;0,7942;0,844;0,2679;0,1393;1,3558;104;0
IPCA;2021-10-18;3/2022;0,871;0,8786;0,2163;0,0687;1,4775;104;0
IPCA;2021-10-18;4/2022;1,1995;1,2209;0,2328;0,6357;1,7399;104;0
IPCA;2021-10-18;1/2023;1,0816;1,0737;0,2043;0,6012;1,6591;69;0
IPCA;2021-10-18;2/2023;0,7628;0,766;0,1739;0,393;1,2552;66;0
IPCA;2021-10-18;3/2023;0,6474;0,6012;0,2326;0,1901;1,1808;57;0
IPCA;2021-10-19;4/2021;1,7968;1,7802;0,2298;1,2248;2,4089;52;1
IPCA;2021-10-19;1/2022;1,4123;1,366;0,2227;1,0536;2,3379;49;1
IPCA;2021-10-19;2/2022;0,7969;0,8717;0,2546;0,2193;1,1957;49;1
IPCA;2021-10-19;3/2022;0,8276;0,8622;0,2404;0,1289;1,4775;49;1
IPCA;2021-10-19;4/2022;1,2017;1,2248;0,2373;0,6357;1,7399;49;1
IPCA;2021-10-19;1/2023;1,0712;1,0738;0,2077;0,6012;1,5844;32;1
IPCA;2021-10-19;2/2023;0,76;0,7116;0,1904;0,393;1,2552;31;1
IPCA;2021-10-19;3/2023;0,6187;0,6012;0,2455;0,1901;1,1808;27;1
IPCA;2021-10-19;4/2021;1,7261;1,7499;0,2317;1,2248;2,4089;113;0
IPCA;2021-10-19;1/2022;1,3317;1,2955;0,2388;0,621;2,3379;107;0
IPCA;2021-10-19;2/2022;0,7947;0,8523;0,2638;0,1393;1,3558;105;0
IPCA;2021-10-19;3/2022;0,8707;0,8747;0,2132;0,1289;1,4775;105;0
IPCA;2021-10-19;4/2022;1,2028;1,2248;0,2308;0,6357;1,7399;105;0
IPCA;2021-10-19;1/2023;1,0863;1,0738;0,2067;0,6012;1,6591;70;0
IPCA;2021-10-19;2/2023;0,7647;0,782;0,1733;0,393;1,2552;67;0
IPCA;2021-10-19;3/2023;0,6483;0,6012;0,2307;0,1901;1,1808;58;0
IPCA;2021-10-20;4/2021;1,8249;1,8106;0,2175;1,2248;2,4089;53;1
IPCA;2021-10-20;1/2022;1,4216;1,3893;0,2252;1,0536;2,3379;50;1
IPCA;2021-10-20;2/2022;0,7923;0,862;0,2524;0,2798;1,1957;50;1
IPCA;2021-10-20;3/2022;0,8436;0,8725;0,2486;0,1289;1,4775;50;1
IPCA;2021-10-20;4/2022;1,2065;1,2349;0,2255;0,6357;1,7399;50;1
IPCA;2021-10-20;1/2023;1,0921;1,0738;0,2259;0,6012;1,6591;33;1
IPCA;2021-10-20;2/2023;0,7685;0,7209;0,1919;0,393;1,2552;32;1
IPCA;2021-10-20;3/2023;0,6069;0,6012;0,2453;0,1901;1,1808;30;1
IPCA;2021-10-20;4/2021;1,7332;1,7545;0,2328;1,2248;2,4089;114;0
IPCA;2021-10-20;1/2022;1,3328;1,2955;0,2381;0,621;2,3379;108;0
IPCA;2021-10-20;2/2022;0,795;0,844;0,2593;0,1393;1,3558;106;0
IPCA;2021-10-20;3/2022;0,868;0,8735;0,2155;0,1289;1,4775;106;0
IPCA;2021-10-20;4/2022;1,2023;1,2298;0,2277;0,6357;1,7399;106;0
IPCA;2021-10-20;1/2023;1,0859;1,0737;0,2053;0,6012;1,6591;71;0
IPCA;2021-10-20;2/2023;0,7644;0,766;0,1721;0,393;1,2552;68;0
IPCA;2021-10-20;3/2023;0,6424;0,6012;0,2331;0,1901;1,1808;59;0
IPCA;2021-10-21;4/2021;1,851;1,8208;0,2234;1,2248;2,4089;62;1
IPCA;2021-10-21;1/2022;1,4105;1,3862;0,2232;0,9551;2,3379;58;1
IPCA;2021-10-21;2/2022;0,8233;0,8473;0,2556;0,2798;1,3864;58;1
IPCA;2021-10-21;3/2022;0,8548;0,8625;0,2543;0,1189;1,4775;57;1
IPCA;2021-10-21;4/2022;1,2116;1,2169;0,2434;0,6357;1,8401;57;1
IPCA;2021-10-21;1/2023;1,0804;1,0738;0,2398;0,6012;1,6591;39;1
IPCA;2021-10-21;2/2023;0,7551;0,7217;0,1779;0,393;1,2552;37;1
IPCA;2021-10-21;3/2023;0,5834;0,5711;0,2112;0,1901;1,1808;36;1
IPCA;2021-10-21;4/2021;1,7672;1,7602;0,2354;1,2248;2,4089;115;0
IPCA;2021-10-21;1/2022;1,3391;1,3156;0,2354;0,621;2,3379;109;0
IPCA;2021-10-21;2/2022;0,7996;0,8473;0,2614;0,1393;1,3864;108;0
IPCA;2021-10-21;3/2022;0,8728;0,8825;0,2214;0,1189;1,4775;107;0
IPCA;2021-10-21;4/2022;1,2108;1,2349;0,2337;0,6357;1,8401;107;0
IPCA;2021-10-21;1/2023;1,0876;1,0738;0,2031;0,6012;1,6591;72;0
IPCA;2021-10-21;2/2023;0,7627;0,75;0,1716;0,393;1,2552;69;0
IPCA;2021-10-21;3/2023;0,6381;0,6012;0,2309;0,1901;1,1808;61;0
IPCA;2021-10-22;4/2021;1,9852;2,0132;0,2314;1,2478;2,5818;104;1
IPCA;2021-10-22;1/2022;1,4775;1,4669;0,2392;0,9551;2,4395;100;1
IPCA;2021-10-22;2/2022;0,772;0,7781;0,2593;0,1981;1,3558;100;1
IPCA;2021-10-22;3/2022;0,9288;0,9328;0,2816;0,1189;2,2159;99;1
IPCA;2021-10-22;4/2022;1,2694;1,3055;0,225;0,6813;1,8401;99;1
IPCA;2021-10-22;1/2023;1,1116;1,0838;0,2097;0,6012;1,6889;75;1
IPCA;2021-10-22;2/2023;0,7586;0,7418;0,1736;0,393;1,2552;73;1
IPCA;2021-10-22;3/2023;0,6317;0,5912;0,242;0,1901;1,7701;70;1
IPCA;2021-10-22;4/2021;1,9076;1,9319;0,2688;1,2478;2,5818;131;0
IPCA;2021-10-22;1/2022;1,4309;1,4267;0,2614;0,621;2,4395;125;0
IPCA;2021-10-22;2/2022;0,795;0,8336;0,2536;0,1981;1,3558;124;0
IPCA;2021-10-22;3/2022;0,911;0,9226;0,267;0,1189;2,2159;123;0
IPCA;2021-10-22;4/2022;1,2586;1,2854;0,217;0,6813;1,8401;123;0
IPCA;2021-10-22;1/2023;1,0964;1,0738;0,2095;0,6012;1,6889;86;0
IPCA;2021-10-22;2/2023;0,7581;0,7418;0,1709;0,393;1,2552;84;0
IPCA;2021-10-22;3/2023;0,6284;0,5811;0,2395;0,1901;1,7701;78;0
IPCA;2021-10-25;4/2021;2,0197;2,0636;0,2321;1,2478;2,5818;101;1
IPCA;2021-10-25;1/2022;1,4929;1,4671;0,2429;0,9551;2,4395;99;1
IPCA;2021-10-25;2/2022;0,7678;0,7754;0,2633;0,1981;1,3558;99;1
IPCA;2021-10-25;3/2022;0,9311;0,9278;0,2527;0,1888;1,9313;98;1
IPCA;2021-10-25;4/2022;1,283;1,3055;0,2224;0,6813;1,8401;98;1
IPCA;2021-10-25;1/2023;1,1111;1,0838;0,2077;0,6012;1,6889;76;1
IPCA;2021-10-25;2/2023;0,7593;0,7418;0,163;0,4306;1,2552;74;1
IPCA;2021-10-25;3/2023;0,6154;0,5711;0,1985;0,1901;1,1963;71;1
IPCA;2021-10-25;4/2021;1,9367;1,9639;0,2702;1,2478;2,5818;130;0
IPCA;2021-10-25;1/2022;1,4533;1,4567;0,2628;0,621;2,4395;124;0
IPCA;2021-10-25;2/2022;0,8002;0,8319;0,2563;0,1981;1,3558;123;0
IPCA;2021-10-25;3/2022;0,9135;0,9227;0,2485;0,1888;1,9313;122;0
IPCA;2021-10-25;4/2022;1,2621;1,2804;0,221;0,6813;1,8401;122;0
IPCA;2021-10-25;1/2023;1,1091;1,0788;0,2105;0,6012;1,6889;86;0
IPCA;2021-10-25;2/2023;0,76;0,7418;0,1662;0,393;1,2552;84;0
IPCA;2021-10-25;3/2023;0,6146;0,5695;0,2079;0,1901;1,1963;79;0
IPCA;2021-10-26;4/2021;2,0694;2,074;0,2727;1,2478;2,7441;102;1
IPCA;2021-10-26;1/2022;1,4921;1,467;0,2383;0,9528;2,4395;100;1
IPCA;2021-10-26;2/2022;0,7722;0,7781;0,2684;0,1981;1,4264;100;1
IPCA;2021-10-26;3/2022;0,9361;0,9228;0,2581;0,1688;1,9313;99;1
IPCA;2021-10-26;4/2022;1,2854;1,3055;0,2287;0,6813;1,8711;99;1
IPCA;2021-10-26;1/2023;1,1047;1,0838;0,2093;0,6012;1,6889;77;1
IPCA;2021-10-26;2/2023;0,7637;0,7418;0,1635;0,4306;1,2552;75;1
IPCA;2021-10-26;3/2023;0,6158;0,5695;0,202;0,1901;1,1963;71;1
IPCA;2021-10-26;4/2021;1,9816;2,0132;0,305;1,2478;2,7441;130;0
IPCA;2021-10-26;1/2022;1,4568;1,4568;0,26;0,621;2,4395;124;0
IPCA;2021-10-26;2/2022;0,804;0,8423;0,2617;0,1981;1,4264;123;0
IPCA;2021-10-26;3/2022;0,919;0,9227;0,2536;0,1688;1,9313;122;0
IPCA;2021-10-26;4/2022;1,2665;1,2854;0,2261;0,6813;1,8711;122;0
IPCA;2021-10-26;1/2023;1,1118;1,0838;0,2111;0,6012;1,6889;86;0
IPCA;2021-10-26;2/2023;0,7645;0,7418;0,1673;0,393;1,2552;84;0
IPCA;2021-10-26;3/2023;0,6175;0,5695;0,2107;0,1901;1,1963;79;0
IPCA;2021-10-27;4/2021;2,1203;2,1144;0,2903;1,2478;2,9148;103;1
IPCA;2021-10-27;1/2022;1,5096;1,4822;0,2362;0,9528;2,4395;100;1
IPCA;2021-10-27;2/2022;0,7815;0,7814;0,2654;0,1981;1,4264;100;1
IPCA;2021-10-27;3/2022;0,9249;0,9226;0,2624;0,1688;1,9313;99;1
IPCA;2021-10-27;4/2022;1,2858;1,3056;0,226;0,6813;1,8711;99;1
IPCA;2021-10-27;1/2023;1,113;1,0839;0,2191;0,6012;1,6889;76;1
IPCA;2021-10-27;2/2023;0,757;0,7459;0,1629;0,393;1,2552;74;1
IPCA;2021-10-27;3/2023;0,6107;0,5603;0,1965;0,1901;1,1963;70;1
IPCA;2021-10-27;4/2021;2,0276;2,0637;0,3294;1,2478;2,9148;131;0
IPCA;2021-10-27;1/2022;1,464;1,462;0,2609;0,621;2,4395;124;0
IPCA;2021-10-27;2/2022;0,8083;0,8423;0,2591;0,1981;1,4264;123;0
IPCA;2021-10-27;3/2022;0,9195;0,9227;0,2511;0,1688;1,9313;122;0
IPCA;2021-10-27;4/2022;1,2691;1,2854;0,2269;0,6813;1,8711;122;0
IPCA;2021-10-27;1/2023;1,1133;1,0788;0,2125;0,6012;1,6889;86;0
IPCA;2021-10-27;2/2023;0,7622;0,7459;0,161;0,393;1,2552;84;0
IPCA;2021-10-27;3/2023;0,6142;0,5695;0,2024;0,1901;1,1963;79;0
IPCA;2021-10-28;4/2021;2,1484;2,1247;0,2881;1,2478;2,9148;101;1
IPCA;2021-10-28;1/2022;1,5106;1,4822;0,2409;0,9327;2,4395;98;1
IPCA;2021-10-28;2/2022;0,7814;0,7814;0,2683;0,1981;1,4264;98;1
IPCA;2021-10-28;3/2022;0,934;0,9278;0,2703;0,1688;1,9313;98;1
IPCA;2021-10-28;4/2022;1,2957;1,3156;0,2292;0,6813;1,8711;98;1
IPCA;2021-10-28;1/2023;1,1043;1,0788;0,2139;0,6012;1,6889;74;1
IPCA;2021-10-28;2/2023;0,7583;0,7459;0,1646;0,393;1,2552;72;1
IPCA;2021-10-28;3/2023;0,6162;0,5611;0,2013;0,1901;1,1963;68;1
IPCA;2021-10-28;4/2021;2,0545;2,074;0,3232;1,2478;2,9148;130;0
IPCA;2021-10-28;1/2022;1,4727;1,4669;0,2506;0,9327;2,4395;123;0
IPCA;2021-10-28;2/2022;0,8034;0,8219;0,2583;0,1981;1,4264;122;0
IPCA;2021-10-28;3/2022;0,9257;0,9328;0,2601;0,1688;1,9313;121;0
IPCA;2021-10-28;4/2022;1,2752;1,3055;0,2294;0,6813;1,8711;121;0
IPCA;2021-10-28;1/2023;1,1134;1,0788;0,2124;0,6012;1,6889;86;0
IPCA;2021-10-28;2/2023;0,7622;0,7459;0,161;0,393;1,2552;84;0
IPCA;2021-10-28;3/2023;0,6136;0,5695;0,2022;0,1901;1,1963;79;0
IPCA;2021-10-29;4/2021;2,3314;2,3465;0,236;1,7094;2,775;67;1
IPCA;2021-10-29;1/2022;1,5122;1,4973;0,2631;0,9327;2,3581;63;1
IPCA;2021-10-29;2/2022;0,8628;0,8826;0,2276;0,2313;1,4264;63;1
IPCA;2021-10-29;3/2022;0,9003;0,8724;0,2733;0,1688;1,8047;63;1
IPCA;2021-10-29;4/2022;1,2987;1,3307;0,2326;0,7362;1,8711;62;1
IPCA;2021-10-29;1/2023;1,1194;1,083;0,2582;0,6012;1,7193;42;1
IPCA;2021-10-29;2/2023;0,7733;0,75;0,1767;0,393;1,2552;41;1
IPCA;2021-10-29;3/2023;0,617;0,5459;0,2232;0,1912;1,1963;38;1
IPCA;2021-10-29;4/2021;2,1443;2,1295;0,3115;1,3759;2,775;133;0
IPCA;2021-10-29;1/2022;1,4944;1,4735;0,2639;0,9327;2,4395;126;0
IPCA;2021-10-29;2/2022;0,8187;0,8513;0,255;0,2313;1,4264;125;0
IPCA;2021-10-29;3/2022;0,9309;0,9474;0,2588;0,1688;1,9313;124;0
IPCA;2021-10-29;4/2022;1,2837;1,3056;0,2307;0,6813;1,8711;123;0
IPCA;2021-10-29;1/2023;1,1184;1,0839;0,2118;0,6012;1,7193;86;0
IPCA;2021-10-29;2/2023;0,7619;0,7459;0,1617;0,393;1,2552;84;0
IPCA;2021-10-29;3/2023;0,618;0,5703;0,2027;0,1901;1,1963;80;0
IPCA;2021-11-01;4/2021;2,3587;2,3829;0,222;1,9318;2,775;64;1
IPCA;2021-11-01;1/2022;1,5238;1,5377;0,2844;0,9327;2,3581;60;1
IPCA;2021-11-01;2/2022;0,8767;0,9022;0,2299;0,4003;1,4264;60;1
IPCA;2021-11-01;3/2022;0,918;0,9077;0,2728;0,1688;1,8047;60;1
IPCA;2021-11-01;4/2022;1,2809;1,3055;0,2363;0,7362;1,8711;59;1
IPCA;2021-11-01;1/2023;1,1246;1,1032;0,2492;0,6012;1,7193;40;1
IPCA;2021-11-01;2/2023;0,7622;0,7236;0,1817;0,393;1,2552;39;1
IPCA;2021-11-01;3/2023;0,6104;0,5225;0,2282;0,1912;1,1963;36;1
IPCA;2021-11-01;4/2021;2,1719;2,1683;0,2943;1,4063;2,775;131;0
IPCA;2021-11-01;1/2022;1,5071;1,4873;0,2659;0,9327;2,4395;124;0
IPCA;2021-11-01;2/2022;0,8204;0,8522;0,2597;0,2313;1,4264;123;0
IPCA;2021-11-01;3/2022;0,9338;0,9474;0,2584;0,1688;1,9313;122;0
IPCA;2021-11-01;4/2022;1,2865;1,3056;0,2297;0,6813;1,8711;121;0
IPCA;2021-11-01;1/2023;1,1153;1,0839;0,2068;0,6012;1,7193;86;0
IPCA;2021-11-01;2/2023;0,759;0,7418;0,1634;0,393;1,2552;84;0
IPCA;2021-11-01;3/2023;0,6168;0,5661;0,2033;0,1901;1,1963;80;0
IPCA;2021-11-03;4/2021;2,3486;2,3778;0,2327;1,9117;2,877;67;1
IPCA;2021-11-03;1/2022;1,5224;1,5276;0,281;0,9327;2,3581;63;1
IPCA;2021-11-03;2/2022;0,8676;0,8875;0,2181;0,4003;1,3558;62;1
IPCA;2021-11-03;3/2022;0,9061;0,9026;0,2651;0,1688;1,8047;62;1
IPCA;2021-11-03;4/2022;1,2703;1,3055;0,2193;0,7362;1,8401;61;1
IPCA;2021-11-03;1/2023;1,1452;1,1241;0,234;0,6012;1,7193;41;1
IPCA;2021-11-03;2/2023;0,7467;0,7066;0,1845;0,393;1,2552;40;1
IPCA;2021-11-03;3/2023;0,6187;0,5341;0,2313;0,1912;1,1963;37;1
IPCA;2021-11-03;4/2021;2,1909;2,1844;0,2923;1,4063;2,877;133;0
IPCA;2021-11-03;1/2022;1,5144;1,493;0,261;0,9327;2,4395;126;0
IPCA;2021-11-03;2/2022;0,8196;0,8523;0,2571;0,2313;1,4264;124;0
IPCA;2021-11-03;3/2022;0,935;0,9529;0,2581;0,1688;1,9313;123;0
IPCA;2021-11-03;4/2022;1,2877;1,3104;0,228;0,6813;1,8711;122;0
IPCA;2021-11-03;1/2023;1,1143;1,0881;0,2058;0,6012;1,7193;86;0
IPCA;2021-11-03;2/2023;0,7543;0,7418;0,1644;0,393;1,2552;84;0
IPCA;2021-11-03;3/2023;0,6248;0,5761;0,204;0,1901;1,1963;80;0
IPCA;2021-11-04;4/2021;2,3322;2,3679;0,2605;1,6484;2,877;61;1
IPCA;2021-11-04;1/2022;1,5131;1,5174;0,2936;0,9327;2,3581;58;1
IPCA;2021-11-04;2/2022;0,8833;0,9023;0,2182;0,4003;1,3558;57;1
IPCA;2021-11-04;3/2022;0,9245;0,9329;0,2667;0,1688;1,8047;57;1
IPCA;2021-11-04;4/2022;1,2671;1,3056;0,196;0,7362;1,6085;56;1
IPCA;2021-11-04;1/2023;1,1472;1,1191;0,2373;0,6012;1,7193;40;1
IPCA;2021-11-04;2/2023;0,7659;0,7317;0,1849;0,393;1,2552;39;1
IPCA;2021-11-04;3/2023;0,6352;0,5711;0,237;0,1912;1,1963;37;1
IPCA;2021-11-04;4/2021;2,1977;2,1844;0,2864;1,5673;2,877;133;0
IPCA;2021-11-04;1/2022;1,5144;1,493;0,261;0,9327;2,4395;126;0
IPCA;2021-11-04;2/2022;0,8196;0,8523;0,2571;0,2313;1,4264;124;0
IPCA;2021-11-04;3/2022;0,935;0,9529;0,2581;0,1688;1,9313;123;0
IPCA;2021-11-04;4/2022;1,2877;1,3104;0,228;0,6813;1,8711;122;0
IPCA;2021-11-04;1/2023;1,1143;1,0881;0,2058;0,6012;1,7193;86;0
IPCA;2021-11-04;2/2023;0,7543;0,7418;0,1644;0,393;1,2552;84;0
IPCA;2021-11-04;3/2023;0,6248;0,5761;0,204;0,1901;1,1963;80;0
IPCA;2021-11-05;4/2021;2,3709;2,3983;0,2748;1,6484;2,877;80;1
IPCA;2021-11-05;1/2022;1,539;1,5276;0,2676;1,0133;2,3581;78;1
IPCA;2021-11-05;2/2022;0,8376;0,8524;0,2417;0,2992;1,3558;77;1
IPCA;2021-11-05;3/2022;0,9204;0,9329;0,2553;0,2087;1,8047;77;1
IPCA;2021-11-05;4/2022;1,2863;1,3358;0,211;0,7215;1,7194;76;1
IPCA;2021-11-05;1/2023;1,1217;1,0767;0,2286;0,6012;1,7193;58;1
IPCA;2021-11-05;2/2023;0,7545;0,7317;0,1752;0,393;1,2249;57;1
IPCA;2021-11-05;3/2023;0,6089;0,5711;0,2023;0,1912;1,1963;55;1
IPCA;2021-11-05;4/2021;2,263;2,2759;0,3057;1,5673;2,877;133;0
IPCA;2021-11-05;1/2022;1,5259;1,5073;0,2606;0,9327;2,4395;126;0
IPCA;2021-11-05;2/2022;0,8226;0,8523;0,2581;0,2313;1,4264;124;0
IPCA;2021-11-05;3/2022;0,946;0,9629;0,2628;0,2087;1,9313;123;0
IPCA;2021-11-05;4/2022;1,2948;1,3206;0,2221;0,7014;1,8711;122;0
IPCA;2021-11-05;1/2023;1,1173;1,0931;0,2041;0,6012;1,7193;86;0
IPCA;2021-11-05;2/2023;0,7568;0,7418;0,1697;0,393;1,2552;84;0
IPCA;2021-11-05;3/2023;0,6216;0,5711;0,2041;0,1901;1,1963;80;0
IPCA;2021-11-08;4/2021;2,3878;2,4035;0,2811;1,7195;3,0198;72;1
IPCA;2021-11-08;1/2022;1,5444;1,5174;0,2675;1,0133;2,4395;72;1
IPCA;2021-11-08;2/2022;0,8509;0,8524;0,2538;0,2992;1,4469;71;1
IPCA;2021-11-08;3/2022;0,9205;0,9328;0,2659;0,2087;1,8047;71;1
IPCA;2021-11-08;4/2022;1,2776;1,3358;0,2331;0,7215;1,7499;70;1
IPCA;2021-11-08;1/2023;1,1023;1,0738;0,2089;0,6012;1,6591;57;1
IPCA;2021-11-08;2/2023;0,7369;0,7259;0,1781;0,2787;1,2249;56;1
IPCA;2021-11-08;3/2023;0,6227;0,5761;0,2077;0,1912;1,1963;54;1
IPCA;2021-11-08;4/2021;2,2847;2,2787;0,3048;1,5673;3,0198;133;0
IPCA;2021-11-08;1/2022;1,5295;1,5073;0,2593;0,9327;2,4395;126;0
IPCA;2021-11-08;2/2022;0,8245;0,8511;0,2641;0,2313;1,4469;124;0
IPCA;2021-11-08;3/2022;0,9539;0,9629;0,2655;0,2087;1,9313;123;0
