;Unnamed: 0;trimestre;nomeBandeira;nomeFuncao;produto;qtdCartoesEmitidos;qtdCartoesAtivos;qtdTransacoesNacionais;valorTransacoesNacionais;qtdTransacoesInternacionais;valorTransacoesInternacionais
1776;1776;2011-10-01;VISA;Crédito;Empresarial;1867106;765770;9398704;3468686910,86;311384;144479223,15
1777;1777;2017-10-01;American Express;Crédito;Intermediário;643526;378729;7463854;954822863,37;317528;92905575,82
1778;1778;2018-01-01;VISA;Débito;Intermediário;1233375;834813;23501396;1757990305,12;644;92933,45
1779;1779;2015-01-01;MasterCard;Débito;Básico Internacional;109850642;36217242;588445422;35242750725,55;146093;35237589,83
1780;1780;2021-07-01;MasterCard;Débito;Intermediário;63873967;41465099;718329172;43833957599,95;21277;4713257,65
1781;1781;2021-07-01;VISA;Crédito;Empresarial;1869863;1081427;28867385;7981244026,32;316847;272486354,52
1782;1782;2014-10-01;VISA;Crédito;Básico Internacional;18898488;9765831;165758025;15697485336,21;4381357;428762338,42
1783;1783;2022-07-01;Elo;Crédito;Básico Internacional;4411663;2678673;49595903;9027378872,34;66449;32838938,59
1784;1784;2015-07-01;Outras;Crédito;Outros;623535;249464;2807594;348968951,07;3;268,31
1785;1785;2012-07-01;VISA;Crédito;Intermediário;7953126;5119450;104422229;13000903340,25;4302250;802296927,27
1786;1786;2011-10-01;Hipercard;Crédito;Básico Nacional;8393198;5048847;52034085;5659441769,99;0;0,0
1787;1787;2021-04-01;MasterCard;Débito;Básico Nacional;610839;418200;9834918;775288217,31;15;6092,88
1788;1788;2022-10-01;VISA;Crédito;Platinum;10108818;7699863;324413817;50488399587,15;2541562;957206730,05
1789;1789;2018-01-01;Elo;Crédito;Corporativo;22359;13844;16021;108765421,1;338;164653,85
1790;1790;2018-10-01;VISA;Débito;Outros;87358;87358;1276333;104415579,31;0;0,0
1791;1791;2016-04-01;Elo;Crédito;Outros;239608;139996;1308495;91089537,0;0;0,0
1792;1792;2018-07-01;VISA;Débito;Platinum;1725430;1137542;39103660;3161753119,09;1739;290259,47
1793;1793;2017-07-01;MasterCard;Pré-Pago;Básico Internacional;277;277;1573;52910,14;0;0,0
1794;1794;2022-10-01;Bandeira própria;Débito;Outros;21080;6588;52449;6289700,2;0;0,0
1795;1795;2013-10-01;MasterCard;Débito;Premium;199899;98370;1219821;125035918,0;14844;6044323,75
1796;1796;2019-04-01;American Express;Crédito;Platinum;485662;387777;11575521;2596395504,01;637999;421402526,95
1797;1797;2011-07-01;American Express;Crédito;Platinum;678121;408084;9208346;1354966896,56;847476;328814077,24
1798;1798;2016-10-01;MasterCard;Pré-Pago;Platinum;119538;4396;0;0,0;125339;25339706,2
1799;1799;2019-10-01;Elo;Crédito;Intermediário;8689;4652;70939;10700940,52;40;9909,49
1800;1800;2024-01-01;Hipercard;Crédito;Intermediário;399;16;50;7624,26;1;0,01
1801;1801;2020-07-01;VISA;Pré-Pago;Básico Nacional;2525281;313165;1507625;1072539237,45;102;64002,14
1802;1802;2017-07-01;VISA;Pré-Pago;Platinum;144948;5993;0;0,0;232162;42127982,22
1803;1803;2015-10-01;MasterCard;Crédito;Platinum;5442408;3582519;111067802;16271478923,94;2776708;685325068,7
1804;1804;2012-04-01;MasterCard;Débito;Empresarial;451210;124636;1491836;175337955,74;919;362046,08
1805;1805;2018-10-01;Elo;Crédito;Básico Nacional;4696491;2352476;50343294;4150619058,24;56776;18542430,0
1806;1806;2018-10-01;MasterCard;Débito;Básico Internacional;110452142;41627616;1066892670;64324575999,17;157132;37191131,43
1807;1807;2016-07-01;Cheque Eletrônico;Débito;Outros;359841;157058;1162;632940,0;0;0,0
1808;1808;2023-01-01;VISA;Crédito;Básico Nacional;24481770;11198720;218596929;21098981450,01;249826;42952423,55
1809;1809;2023-01-01;Bandeira própria;Pré-Pago;Outros;708553;708552;763035053;1075218825,52;0;0,0
1810;1810;2017-10-01;MasterCard;Débito;Intermediário;429658;253506;7003217;546518822,22;1377;387182,97
1811;1811;2018-07-01;VISA;Pré-Pago;Corporativo;224026;217611;484880;134393577,2;286390;201944444,82
1812;1812;2024-01-01;Hipercard;Crédito;Platinum;801361;748641;14892013;2626871513,57;1;0,01
1813;1813;2022-04-01;Bandeira própria;Crédito;Outros;15705878;4270861;15195785;2434408776,29;0;0,0
1814;1814;2024-04-01;Elo;Pré-Pago;Empresarial;206467;175935;2000422;232997097,9;0;0,0
1815;1815;2015-01-01;Hipercard;Crédito;Básico Nacional;7935717;4745435;52754819;6553934263,62;0;0,0
1816;1816;2011-01-01;MasterCard;Débito;Intermediário;933929;303502;6113886;387318488,0;4049;808769,45
1817;1817;2011-04-01;VISA;Débito;Premium;155634;86205;1635174;153411831,13;2;101,63
1818;1818;2017-04-01;Outras;Crédito;Outros;1178568;349639;2639146;399718271,79;0;0,0
1819;1819;2021-04-01;VISA;Débito;Empresarial;1567426;639333;19725677;2560014306,78;1229;433700,71
1820;1820;2017-07-01;Elo;Crédito;Básico Nacional;5117668;2302239;34063640;2586393676,63;15612;4401790,29
1821;1821;2018-01-01;MasterCard;Crédito;Premium;1140719;924440;60038007;11613809235,82;3328245;1609634111,58
1822;1822;2012-10-01;MasterCard;Crédito;Platinum;3640475;2173126;60805656;8587164720,62;2615544;630630824,19
1823;1823;2022-04-01;Hipercard;Crédito;Platinum;1802324;1693205;30334139;5188999931,33;1;0,01
1824;1824;2017-01-01;VISA;Débito;Empresarial;1017551;525736;11035199;1367914424,16;131;37608,46
1825;1825;2017-04-01;MasterCard;Pré-Pago;Outros;995;258;175;100566,34;0;0,0
1826;1826;2014-01-01;VISA;Crédito;Básico Nacional;28536821;14198462;163134573;13419296047,13;465047;15741970,24
1827;1827;2017-04-01;MasterCard;Débito;Platinum;878025;515008;11454676;890388091,12;4163;1604849,67
1828;1828;2023-10-01;MasterCard;Pré-Pago;Platinum;8078677;3805873;122275948;5891814498,62;0;0,0
1829;1829;2019-04-01;Outras;Débito;Outros;3441546;1772483;40247657;3308618020,67;0;0,0
1830;1830;2013-10-01;MasterCard;Crédito;Básico Internacional;14605853;8852430;132116414;13805698778,04;3158050;292013571,28
1831;1831;2020-07-01;MasterCard;Débito;Básico Nacional;799586;461246;9927481;774832185,63;4;5565,13
1832;1832;2017-01-01;VISA;Crédito;Empresarial;1121846;730079;12775190;2987844330,79;357912;169468692,22
1833;1833;2020-04-01;MasterCard;Crédito;Premium;2098994;1709416;77468977;14706872549,4;1015926;379369256,4
1834;1834;2015-01-01;VISA;Crédito;Básico Internacional;19371955;10040110;162437953;15073681717,81;3405734;373205398,92
1835;1835;2016-04-01;VISA;Débito;Premium;312483;176860;4055912;410887785,39;465;106796,85
1836;1836;2017-07-01;American Express;Crédito;Intermediário;659631;397042;7701428;973303718,66;324444;94437102,9
1837;1837;2022-01-01;Elo;Crédito;Básico Nacional;3428476;2081345;60303273;6682098354,01;36215;15610075,12
1838;1838;2020-07-01;American Express;Crédito;Premium;423759;292440;7807916;2034272459,32;143118;101461559,48
1839;1839;2019-01-01;VISA;Pré-Pago;Básico Internacional;4001772;520210;1349006;71558733,87;2644873;307816430,42
1840;1840;2023-10-01;VISA;Crédito;Corporativo;620389;357167;6528534;3190411021,4;354035;309196987,84
1841;1841;2017-07-01;VISA;Crédito;Básico Nacional;24590373;11875002;152191788;12826299202,59;446590;18619136,59
1842;1842;2012-10-01;VISA;Débito;Premium;211837;117001;2356896;234120478,93;11;1165,3
1843;1843;2019-04-01;VISA;Débito;Básico Internacional;104745684;29473263;557766600;36550970602,86;68764;8439738,84
1844;1844;2021-07-01;Elo;Crédito;Empresarial;505686;265229;5382890;1364172183,2;5897;2787617,79
1845;1845;2020-10-01;Hipercard;Crédito;Empresarial;1865;1280;9107;6147640,59;1;0,01
1846;1846;2017-10-01;VISA;Pré-Pago;Platinum;149310;5720;0;0,0;188794;37433383,22
1847;1847;2016-10-01;Bandeira própria;Pré-Pago;Outros;84039;30106;274650;22821486,24;0;0,0
1848;1848;2011-07-01;VISA;Débito;Premium;167056;88101;1706267;155692329,67;9;987,9
1849;1849;2018-01-01;MasterCard;Crédito;Corporativo;111649;60907;1792258;675926690,68;134796;83327935,18
1850;1850;2023-07-01;Elo;Débito;Básico Nacional;207678019;42191384;944798799;54635424097,12;0;0,0
1851;1851;2022-01-01;VISA;Pré-Pago;Corporativo;934191;82803;3629316;370483657,93;187717;59804929,84
1852;1852;2016-10-01;MasterCard;Crédito;Básico Nacional;32287775;13861420;172709487;17798657759,54;75930;1974072,29
1853;1853;2019-01-01;VISA;Crédito;Premium;877208;676025;48397449;8279143254,52;1750159;836955903,52
1854;1854;2022-01-01;MasterCard;Pré-Pago;Básico Internacional;547063;255238;3370258;252433641,29;120183;4738548,95
1855;1855;2014-04-01;Elo;Crédito;Corporativo;1019;243;222;7913655,27;0;0,0
1856;1856;2017-01-01;American Express;Crédito;Empresarial;58186;20666;775134;206429391,88;30024;21177602,91
1857;1857;2019-10-01;American Express;Crédito;Empresarial;19879;13314;567059;254109092,88;31233;32611115,03
1858;1858;2014-04-01;Elo;Débito;Básico Internacional;12904006;2572141;43522255;2188325877,9;0;0,0
1859;1859;2022-10-01;MasterCard;Débito;Platinum;961584;621391;17606170;1368961778,04;5690;2361993,08
1860;1860;2012-01-01;VISA;Crédito;Platinum;4035055;2591066;85421846;10746780783,69;3673982;845011278,88
1861;1861;2023-10-01;VISA;Pré-Pago;Básico Nacional;15482331;4045034;65613653;3793445200,57;1203;118855,25
1862;1862;2016-04-01;MasterCard;Débito;Platinum;1089944;519614;9836078;756886977,36;5982;1995070,98
1863;1863;2023-01-01;Elo;Crédito;Intermediário;7641123;2399175;39824248;4654701656,31;14456;3051831,67
1864;1864;2014-10-01;MasterCard;Crédito;Básico Nacional;35507362;14514330;158188324;15958518450,22;3643;98161,95
1865;1865;2017-04-01;MasterCard;Crédito;Intermediário;11261235;7942587;175650861;19367317752,39;3193011;536553244,61
1866;1866;2013-04-01;VISA;Débito;Premium;228331;127132;2397916;229090416,69;2;150,06
1867;1867;2018-01-01;MasterCard;Crédito;Platinum;5392956;4108546;152129979;20265442223,96;3488596;941029289,18
1868;1868;2017-07-01;American Express;Crédito;Platinum;431852;269141;9057392;1762511285,05;806315;416932811,47
1869;1869;2019-04-01;MasterCard;Crédito;Empresarial;1585635;1189907;16206947;3668597192,96;353841;200859196,76
1870;1870;2011-04-01;VISA;Débito;Intermediário;1300712;706163;12246100;874350218,91;19;852,49
1871;1871;2022-07-01;MasterCard;Crédito;Platinum;15380955;12052862;439888824;55936151444,11;3790665;1022204049,54
1872;1872;2014-07-01;VISA;Débito;Outros;2016;2016;2085;218824,0;0;0,0
1873;1873;2023-01-01;Hipercard;Crédito;Empresarial;9;2;3503;2081977,99;1;0,01
1874;1874;2014-07-01;American Express;Crédito;Outros;33;14;816;66447,96;54;7688,33
1875;1875;2021-01-01;Outras;Crédito;Intermediário;29686;19524;96658;14846123,93;47;32914,46
1876;1876;2018-04-01;MasterCard;Pré-Pago;Corporativo;7211;5126;76690;14597614,1;18872;6359535,45
1877;1877;2013-04-01;Elo;Débito;Empresarial;250;7;7;926,23;0;0,0
1878;1878;2018-01-01;MasterCard;Crédito;Empresarial;1147202;871942;10465290;2365435769,97;286369;146179363,28
1879;1879;2016-07-01;Hipercard;Crédito;Básico Nacional;6278925;4171235;54457754;6841959314,76;0;0,0
1880;1880;2012-04-01;Cheque Eletrônico;Débito;Outros;2551594;767025;35732;5098361,88;0;0,0
1881;1881;2016-01-01;American Express;Crédito;Empresarial;81819;26245;841125;208519253,41;28149;22804226,43
1882;1882;2021-07-01;Elo;Crédito;Intermediário;4695150;2308085;30386639;3219864155,53;13851;1699406,18
1883;1883;2014-04-01;Elo;Crédito;Empresarial;17049;5676;44078;29402961,8;0;0,0
1884;1884;2014-04-01;VISA;Crédito;Premium;618719;441097;26817751;4438973956,53;1537831;524855041,54
1885;1885;2024-04-01;MasterCard;Crédito;Básico Internacional;104774608;27179750;345560844;36367697521,91;740275;114723371,29
1886;1886;2014-10-01;VISA;Débito;Platinum;1559354;950062;26966220;2254366894,15;2;156,68
1887;1887;2019-04-01;American Express;Crédito;Intermediário;898376;649580;12928615;1812846607,1;276841;101554457,02
1888;1888;2019-01-01;VISA;Crédito;Outros;4185334;400838;7023536;918597706,71;40858;24639433,75
1889;1889;2019-01-01;American Express;Crédito;Platinum;487289;392051;12396392;2959365564,04;686334;474311547,7
1890;1890;2013-10-01;Outras;Débito;Outros;3264170;1300167;31203228;2104050946,54;0;0,0
1891;1891;2018-07-01;VISA;Débito;Básico Nacional;4867475;2588693;57720585;3747266827,2;179;21994,78
1892;1892;2019-04-01;VISA;Crédito;Empresarial;1105008;721044;16622651;4092860320,28;432957;292266844,07
1893;1893;2011-10-01;VISA;Débito;Básico Internacional;129007584;39928463;459540451;26268402423,71;202118;23440346,07
1894;1894;2019-04-01;MasterCard;Crédito;Básico Nacional;38803156;12817336;203211956;19660594453,78;32620;2375141,16
1895;1895;2013-10-01;MasterCard;Débito;Básico Internacional;116427303;35399825;569846514;34448535123,69;255887;65665110,16
1896;1896;2020-01-01;MasterCard;Crédito;Premium;2115804;1734125;116614320;20512352844,16;4031945;1880555105,07
1897;1897;2011-10-01;Bandeira própria;Débito;Outros;1375304;318223;1875776;118156170,31;0;0,0
1898;1898;2017-04-01;Outras;Débito;Outros;3238861;1434076;30883205;2623723405,84;0;0,0
1899;1899;2021-04-01;VISA;Pré-Pago;Empresarial;3059;1827;30722;3755726,64;0;0,0
1900;1900;2020-10-01;Elo;Pré-Pago;Outros;125660;17825;285394;22414314,42;83;1383,42
1901;1901;2022-10-01;VISA;Crédito;Básico Nacional;24003605;11617104;226830726;21872870918,68;241557;43040351,3
1902;1902;2018-04-01;MasterCard;Pré-Pago;Outros;992;721;1009;179808,3;0;0,0
1903;1903;2016-10-01;Bandeira própria;Crédito;Outros;599862;182129;1796551;178446464,19;0;0,0
1904;1904;2017-04-01;VISA;Débito;Básico Nacional;5448601;2971073;58700997;3788122740,5;96;19248,95
1905;1905;2015-04-01;MasterCard;Débito;Platinum;1029813;492606;8767376;673045118,1;12004;4037357,32
1906;1906;2017-07-01;MasterCard;Pré-Pago;Platinum;131591;4859;0;0,0;185277;32959796,63
1907;1907;2015-01-01;MasterCard;Crédito;Premium;526154;368213;19172254;3706786053,67;1297732;615078481,97
1908;1908;2021-04-01;MasterCard;Crédito;Básico Internacional;34038749;11751706;197785125;19094115426,76;638545;120464517,65
1909;1909;2014-10-01;American Express;Crédito;Outros;16;10;762;43479,2;22;3808,48
1910;1910;2018-04-01;VISA;Débito;Intermediário;1243888;833656;24301975;1762010046,21;479;74664,4
1911;1911;2023-07-01;MasterCard;Débito;Básico Nacional;447472;321716;10452221;795712085,48;24;10022,41
1912;1912;2012-01-01;VISA;Débito;Intermediário;1260150;708309;13018089;940468540,32;4;601,21
1913;1913;2021-10-01;Elo;Crédito;Intermediário;5158224;2142067;33618180;3837291425,19;24631;2241318,67
1914;1914;2020-01-01;MasterCard;Pré-Pago;Platinum;319687;166062;2357891;129224492,81;0;0,0
1915;1915;2022-07-01;VISA;Pré-Pago;Empresarial;4427;2208;39761;4982622,56;0;0,0
1916;1916;2022-10-01;American Express;Crédito;Corporativo;72604;54156;1183967;1006081434,9;97024;141684738,76
1917;1917;2024-01-01;Elo;Débito;Básico Internacional;685207;571040;2395373;138920159,65;27;11322,18
1918;1918;2014-10-01;Diners Club;Crédito;Empresarial;510;346;4376;936748,61;231;299866,23
1919;1919;2014-07-01;Elo;Crédito;Básico Nacional;4660700;1547607;12169487;694990685,24;16;4268,23
1920;1920;2023-04-01;MasterCard;Pré-Pago;Platinum;6535076;3171182;92374564;4286878809,75;0;0,0
1921;1921;2021-07-01;Bandeira própria;Pré-Pago;Outros;533099;423893;870810734;1421289733,57;0;0,0
1922;1922;2017-04-01;American Express;Crédito;Outros;16;0;162;6508,61;0;0,0
1923;1923;2019-01-01;VISA;Pré-Pago;Corporativo;305682;110124;2033348;172469150,57;1747041;245777149,58
1924;1924;2023-10-01;Hipercard;Crédito;Intermediário;399;16;80;10387,99;1;0,01
1925;1925;2017-07-01;VISA;Crédito;Corporativo;512207;272207;5066209;1376985565,89;355022;175071635,85
1926;1926;2013-10-01;American Express;Crédito;Empresarial;124824;34792;873288;185189066,69;33817;17933440,79
1927;1927;2016-04-01;Diners Club;Crédito;Premium;3;2;7;2538,61;0;0,0
1928;1928;2017-07-01;MasterCard;Débito;Corporativo;97;97;689;117523,5;0;0,0
1929;1929;2023-07-01;MasterCard;Pré-Pago;Premium;285288;131900;4102258;262103218,22;0;0,0
1930;1930;2021-04-01;VISA;Crédito;Corporativo;579321;255850;3064813;1103137332,48;80500;121413041,78
1931;1931;2022-10-01;VISA;Crédito;Premium;4956349;3681659;198374946;40837701334,79;3132520;1865616755,05
1932;1932;2020-01-01;MasterCard;Pré-Pago;Outros;12571862;2771629;27419435;2162745262,98;394423;68959372,13
1933;1933;2018-10-01;Outras;Crédito;Intermediário;38309;4888;43977;6764259,67;315;120264,96
1934;1934;2017-10-01;Outras;Crédito;Intermediário;17;5;7;2466,76;9;242,97
1935;1935;2017-04-01;VISA;Crédito;Intermediário;6023787;4587573;131118879;15605861185,97;3149780;594671807,07
1936;1936;2012-01-01;VISA;Débito;Premium;171626;93614;1796869;177472352,95;14;1306,84
1937;1937;2018-01-01;Bandeira própria;Pré-Pago;Outros;263460;70932;54620;1683210,64;51595;1621780,15
1938;1938;2024-01-01;Elo;Pré-Pago;Básico Internacional;43493425;4102274;22086713;1166542521,32;4607;1090656,34
1939;1939;2017-01-01;MasterCard;Crédito;Básico Internacional;15229332;10160989;158940931;15307143859,71;1932524;191022890,07
1940;1940;2018-04-01;VISA;Crédito;Empresarial;848103;571619;12868913;3027626163,97;356221;228616563,45
1941;1941;2023-01-01;VISA;Pré-Pago;Empresarial;6012;2504;43976;5733548,8;0;0,0
1942;1942;2021-10-01;Bandeira própria;Crédito;Básico Nacional;1598596;528985;3018618;560678462,07;0;0,0
1943;1943;2016-04-01;Bandeira própria;Débito;Outros;1579903;455979;3032269;183868136,5;108638;2871289,11
1944;1944;2013-07-01;MasterCard;Crédito;Intermediário;9077770;5465516;98800132;12237085359,01;3266328;537533802,11
1945;1945;2013-01-01;Outras;Débito;Outros;3125133;1241226;26441801;1646012320,97;0;0,0
1946;1946;2023-10-01;VISA;Crédito;Empresarial;2979194;1745936;46109348;13894593836,55;478547;390529154,3
1947;1947;2021-04-01;VISA;Pré-Pago;Básico Internacional;14193404;5385862;49966071;2521142107,53;204091;37287196,96
1948;1948;2016-10-01;American Express;Crédito;Outros;16;0;294;10806,56;0;0,0
1949;1949;2018-04-01;VISA;Crédito;Básico Nacional;22144685;10504608;131799991;10209701634,77;176536;13765566,55
1950;1950;2015-04-01;VISA;Crédito;Outros;3072823;587021;6448665;702769518,32;57140;6662765,31
1951;1951;2013-04-01;MasterCard;Débito;Básico Nacional;2615899;749219;10558586;607962998,61;144;27168,21
1952;1952;2013-04-01;MasterCard;Crédito;Platinum;3924704;2297383;62270287;8613801553,37;2931379;658189714,78
1953;1953;2019-01-01;MasterCard;Crédito;Corporativo;124446;91365;2859761;945907382,59;178151;117869858,41
1954;1954;2017-10-01;Elo;Crédito;Básico Nacional;5066389;2314327;37423290;2907405074,76;38012;8758755,48
1955;1955;2011-07-01;MasterCard;Débito;Premium;130843;62381;578409;48106689,84;6619;2015398,66
1956;1956;2015-01-01;MasterCard;Crédito;Platinum;5080699;3187357;88760594;12837030566,49;3316266;831307509,16
1957;1957;2015-04-01;MasterCard;Crédito;Empresarial;1014977;544510;8179586;2006418715,53;293040;119385875,17
1958;1958;2018-07-01;Hipercard;Crédito;Básico Nacional;4585116;3316963;58301141;7757931147,87;0;0,0
1959;1959;2012-07-01;Bandeira própria;Débito;Outros;1400380;334175;1505979;83576708,78;0;0,0
1960;1960;2012-10-01;Outras;Débito;Outros;3059089;1229844;29048969;1855352758,16;0;0,0
1961;1961;2020-10-01;MasterCard;Crédito;Corporativo;139797;76234;1973183;618767742,87;55992;83570214,94
1962;1962;2011-07-01;VISA;Crédito;Básico Nacional;34207618;17538571;156361607;11330348372,16;342242;27808019,67
1963;1963;2011-04-01;Cheque Eletrônico;Débito;Outros;2405006;738552;120981;11030374,79;0;0,0
1964;1964;2021-01-01;MasterCard;Débito;Empresarial;1136150;351881;8585920;641504113,96;50;24413,73
