Indicador;IndicadorDetalhe;Data;DataReferencia;Media;Mediana;DesvioPadrao;Minimo;Maximo;numeroRespondentes;baseCalculo
Balança comercial;Exportações;2005-05-23;2008;126,55;127,15;11,05;100,0;145,0;;0
Balança comercial;Exportações;2005-05-23;2009;133,67;132,7;12,2;110,0;150,0;;0
Balança comercial;Exportações;2005-05-24;2005;110,12;110,0;3,94;98,0;121,12;;0
Balança comercial;Exportações;2005-05-24;2006;114,25;115,0;6,43;97,5;127,11;;0
Balança comercial;Exportações;2005-05-24;2007;120,29;120,0;9,67;100,0;142,3;;0
Balança comercial;Exportações;2005-05-24;2008;126,13;127,08;11,09;100,0;145,0;;0
Balança comercial;Exportações;2005-05-24;2009;133,01;132,6;12,3;110,0;150,0;;0
Balança comercial;Exportações;2005-05-25;2005;110,0;110,0;4,03;98,0;121,12;;0
Balança comercial;Exportações;2005-05-25;2006;114,15;114,81;6,41;97,5;127,11;;0
Balança comercial;Exportações;2005-05-25;2007;120,22;120,0;9,53;100,0;142,3;;0
Balança comercial;Exportações;2005-05-25;2008;126,09;127,0;10,91;100,0;145,0;;0
Balança comercial;Exportações;2005-05-25;2009;133,09;132,7;12,03;110,0;150,0;;0
Balança comercial;Exportações;2005-05-27;2005;109,98;110,0;3,99;98,0;121,12;;0
Balança comercial;Exportações;2005-05-27;2006;114,4;114,61;5,98;103,8;127,11;;0
Balança comercial;Exportações;2005-05-27;2007;120,66;120,0;8,89;107,0;142,3;;0
Balança comercial;Exportações;2005-05-27;2008;126,64;127,0;9,94;108,0;145,0;;0
Balança comercial;Exportações;2005-05-27;2009;133,09;132,7;12,03;110,0;150,0;;0
Balança comercial;Exportações;2005-05-30;2005;110,0;110,0;3,98;98,0;121,12;;0
Balança comercial;Exportações;2005-05-30;2006;114,35;114,56;6,01;103,8;127,11;;0
Balança comercial;Exportações;2005-05-30;2007;120,66;120,0;8,89;107,0;142,3;;0
Balança comercial;Exportações;2005-05-30;2008;126,64;127,0;9,94;108,0;145,0;;0
Balança comercial;Exportações;2005-05-30;2009;133,09;132,7;12,03;110,0;150,0;;0
Balança comercial;Exportações;2005-05-31;2005;109,99;110,0;3,98;98,0;121,12;;0
Balança comercial;Exportações;2005-05-31;2006;114,32;114,56;6,01;103,8;127,11;;0
Balança comercial;Exportações;2005-05-31;2007;120,57;119,68;8,9;107,0;142,3;;0
Balança comercial;Exportações;2005-05-31;2008;126,51;126,2;9,96;108,0;145,0;;0
Balança comercial;Exportações;2005-05-31;2009;132,88;132,5;12,07;110,0;150,0;;0
Balança comercial;Exportações;2005-06-01;2005;109,96;110,0;3,95;98,0;121,12;;0
Balança comercial;Exportações;2005-06-01;2006;114,34;114,61;5,95;103,8;127,11;;0
Balança comercial;Exportações;2005-06-01;2007;120,56;120,0;8,77;107,0;142,3;;0
Balança comercial;Exportações;2005-06-01;2008;126,51;126,2;9,96;108,0;145,0;;0
Balança comercial;Exportações;2005-06-01;2009;132,88;132,5;12,07;110,0;150,0;;0
Balança comercial;Exportações;2005-06-02;2005;110,04;110,0;4,05;98,0;121,12;;0
Balança comercial;Exportações;2005-06-02;2006;114,48;114,61;6,18;103,8;127,7;;0
Balança comercial;Exportações;2005-06-02;2007;120,89;120,0;9,31;107,0;142,3;;0
Balança comercial;Exportações;2005-06-02;2008;126,92;126,2;10,65;108,0;150,0;;0
Balança comercial;Exportações;2005-06-02;2009;133,01;132,5;12,25;110,0;150,0;;0
Balança comercial;Exportações;2005-06-03;2005;110,22;110,0;3,95;98,0;121,12;;0
Balança comercial;Exportações;2005-06-03;2006;114,64;115,0;6,15;103,8;127,7;;0
Balança comercial;Exportações;2005-06-03;2007;121,03;120,0;9,41;107,0;142,3;;0
Balança comercial;Exportações;2005-06-03;2008;126,86;126,0;10,83;108,0;150,0;;0
Balança comercial;Exportações;2005-06-03;2009;133,01;132,5;12,25;110,0;150,0;;0
Balança comercial;Exportações;2005-06-06;2005;110,02;110,0;3,73;98,0;120,0;;0
Balança comercial;Exportações;2005-06-06;2006;114,38;114,81;5,94;103,8;127,7;;0
Balança comercial;Exportações;2005-06-06;2007;121,03;120,0;9,41;107,0;142,3;;0
Balança comercial;Exportações;2005-06-06;2008;126,86;126,0;10,83;108,0;150,0;;0
Balança comercial;Exportações;2005-06-06;2009;133,01;132,5;12,25;110,0;150,0;;0
Balança comercial;Exportações;2005-06-07;2005;110,16;110,0;3,72;98,0;120,0;;0
Balança comercial;Exportações;2005-06-07;2006;114,42;115,0;5,87;103,8;127,7;;0
Balança comercial;Exportações;2005-06-07;2007;121,03;120,0;9,41;107,0;142,3;;0
Balança comercial;Exportações;2005-06-07;2008;126,86;126,0;10,83;108,0;150,0;;0
Balança comercial;Exportações;2005-06-07;2009;133,01;132,5;12,25;110,0;150,0;;0
Balança comercial;Exportações;2005-06-08;2005;110,42;110,09;3,83;98,0;121,12;;0
Balança comercial;Exportações;2005-06-08;2006;115,11;115,33;6,07;103,8;127,7;;0
Balança comercial;Exportações;2005-06-08;2007;121,22;120,0;9,35;107,0;142,3;;0
Balança comercial;Exportações;2005-06-08;2008;127,25;126,2;10,86;108,0;150,0;;0
Balança comercial;Exportações;2005-06-08;2009;132,99;132,5;12,23;110,0;150,0;;0
Balança comercial;Exportações;2005-06-09;2005;110,42;110,09;3,83;98,0;121,12;;0
Balança comercial;Exportações;2005-06-09;2006;115,15;115,33;6,06;103,8;127,7;;0
Balança comercial;Exportações;2005-06-09;2007;121,22;120,0;9,35;107,0;142,3;;0
Balança comercial;Exportações;2005-06-09;2008;127,25;126,2;10,86;108,0;150,0;;0
Balança comercial;Exportações;2005-06-09;2009;133,75;132,6;12,52;110,0;151,1;;0
Balança comercial;Exportações;2005-06-10;2005;110,41;110,0;3,83;98,0;121,12;;0
Balança comercial;Exportações;2005-06-10;2006;115,15;115,33;6,06;103,8;127,7;;0
Balança comercial;Exportações;2005-06-10;2007;121,22;120,0;9,35;107,0;142,3;;0
Balança comercial;Exportações;2005-06-10;2008;127,25;126,2;10,86;108,0;150,0;;0
Balança comercial;Exportações;2005-06-10;2009;133,75;132,6;12,52;110,0;151,1;;0
Balança comercial;Exportações;2005-06-13;2005;110,39;110,0;3,92;98,0;121,12;;0
Balança comercial;Exportações;2005-06-13;2006;115,25;115,45;6,19;103,8;127,7;;0
Balança comercial;Exportações;2005-06-13;2007;121,39;120,0;9,59;107,0;142,3;;0
Balança comercial;Exportações;2005-06-13;2008;127,36;126,2;11,22;108,0;150,0;;0
Balança comercial;Exportações;2005-06-13;2009;133,81;132,45;13,1;110,0;151,1;;0
Balança comercial;Exportações;2005-06-14;2005;110,39;110,0;3,92;98,0;121,12;;0
Balança comercial;Exportações;2005-06-14;2006;115,25;115,45;6,19;103,8;127,7;;0
Balança comercial;Exportações;2005-06-14;2007;121,39;120,0;9,59;107,0;142,3;;0
Balança comercial;Exportações;2005-06-14;2008;127,36;126,2;11,22;108,0;150,0;;0
Balança comercial;Exportações;2005-06-14;2009;133,81;132,45;13,1;110,0;151,1;;0
Balança comercial;Exportações;2005-06-15;2005;110,43;110,0;3,9;98,0;121,12;;0
Balança comercial;Exportações;2005-06-15;2006;115,32;116,07;6,21;103,8;127,7;;0
Balança comercial;Exportações;2005-06-15;2007;121,48;120,0;9,59;107,0;142,3;;0
Balança comercial;Exportações;2005-06-15;2008;127,36;126,2;11,22;108,0;150,0;;0
Balança comercial;Exportações;2005-06-15;2009;133,81;132,45;13,1;110,0;151,1;;0
Balança comercial;Exportações;2005-06-16;2005;110,42;110,0;3,82;98,0;121,12;;0
Balança comercial;Exportações;2005-06-16;2006;115,27;115,9;6,02;103,8;127,7;;0
Balança comercial;Exportações;2005-06-16;2007;121,26;120,0;9,52;107,0;142,3;;0
Balança comercial;Exportações;2005-06-16;2008;126,76;126,0;10,96;108,0;150,0;;0
Balança comercial;Exportações;2005-06-16;2009;133,85;132,45;13,09;110,0;151,1;;0
Balança comercial;Exportações;2005-06-17;2005;110,61;110,17;3,83;98,0;121,12;;0
Balança comercial;Exportações;2005-06-17;2006;115,5;115,9;6,03;103,8;127,7;;0
Balança comercial;Exportações;2005-06-17;2007;121,45;120,0;9,68;107,0;142,3;;0
Balança comercial;Exportações;2005-06-17;2008;127,12;126,0;11,35;108,0;150,0;;0
Balança comercial;Exportações;2005-06-17;2009;134,23;132,45;13,47;110,0;151,1;;0
Balança comercial;Exportações;2005-06-20;2005;110,61;110,18;3,86;98,0;121,12;;0
Balança comercial;Exportações;2005-06-20;2006;115,47;115,9;6,11;103,8;127,7;;0
Balança comercial;Exportações;2005-06-20;2007;121,18;120,0;9,72;107,0;142,3;;0
Balança comercial;Exportações;2005-06-20;2008;126,45;125,8;11,0;108,0;150,0;;0
Balança comercial;Exportações;2005-06-20;2009;133,48;132,4;13,32;110,0;151,1;;0
Balança comercial;Exportações;2005-06-21;2005;110,7;110,18;3,79;98,0;121,12;;0
Balança comercial;Exportações;2005-06-21;2006;115,7;116,68;6,09;103,8;127,7;;0
Balança comercial;Exportações;2005-06-21;2007;121,18;120,0;9,72;107,0;142,3;;0
Balança comercial;Exportações;2005-06-21;2008;126,45;125,8;11,0;108,0;150,0;;0
Balança comercial;Exportações;2005-06-21;2009;133,48;132,4;13,32;110,0;151,1;;0
Balança comercial;Exportações;2005-06-22;2005;110,69;110,18;3,79;98,0;121,12;;0
Balança comercial;Exportações;2005-06-22;2006;115,67;116,68;6,08;103,8;127,7;;0
Balança comercial;Exportações;2005-06-22;2007;121,14;120,0;9,69;107,0;142,3;;0
Balança comercial;Exportações;2005-06-22;2008;126,41;125,8;10,96;108,0;150,0;;0
Balança comercial;Exportações;2005-06-22;2009;133,41;132,4;13,25;110,0;151,1;;0
Balança comercial;Exportações;2005-06-23;2005;110,69;110,18;3,79;98,0;121,12;;0
Balança comercial;Exportações;2005-06-23;2006;115,67;116,68;6,08;103,8;127,7;;0
Balança comercial;Exportações;2005-06-23;2007;121,14;120,0;9,69;107,0;142,3;;0
Balança comercial;Exportações;2005-06-23;2008;126,41;125,8;10,96;108,0;150,0;;0
Balança comercial;Exportações;2005-06-23;2009;133,41;132,4;13,25;110,0;151,1;;0
Balança comercial;Exportações;2005-06-24;2005;110,63;110,18;3,79;98,0;121,12;;0
Balança comercial;Exportações;2005-06-24;2006;115,41;115,9;6,08;103,8;127,7;;0
Balança comercial;Exportações;2005-06-24;2007;121,42;120,0;9,67;107,0;142,3;;0
Balança comercial;Exportações;2005-06-24;2008;126,98;126,0;11,16;108,0;150,0;;0
Balança comercial;Exportações;2005-06-24;2009;134,41;132,45;13,76;110,0;155,4;;0
Balança comercial;Exportações;2005-06-27;2005;110,71;110,09;3,69;98,0;121,12;;0
Balança comercial;Exportações;2005-06-27;2006;115,32;115,9;6,12;103,8;127,7;;0
Balança comercial;Exportações;2005-06-27;2007;121,38;120,0;9,87;107,0;142,3;;0
Balança comercial;Exportações;2005-06-27;2008;126,86;125,8;11,35;108,0;150,0;;0
Balança comercial;Exportações;2005-06-27;2009;134,03;132,4;14,0;110,0;155,4;;0
Balança comercial;Exportações;2005-06-28;2005;110,71;110,09;3,69;98,0;121,12;;0
Balança comercial;Exportações;2005-06-28;2006;115,32;115,9;6,12;103,8;127,7;;0
Balança comercial;Exportações;2005-06-28;2007;121,38;120,0;9,87;107,0;142,3;;0
Balança comercial;Exportações;2005-06-28;2008;126,86;125,8;11,35;108,0;150,0;;0
Balança comercial;Exportações;2005-06-28;2009;134,03;132,4;14,0;110,0;155,4;;0
Balança comercial;Exportações;2005-06-29;2005;110,73;110,18;3,69;98,0;121,12;;0
Balança comercial;Exportações;2005-06-29;2006;115,32;115,9;6,12;103,8;127,7;;0
Balança comercial;Exportações;2005-06-29;2007;121,38;120,0;9,87;107,0;142,3;;0
Balança comercial;Exportações;2005-06-29;2008;126,86;125,8;11,35;108,0;150,0;;0
Balança comercial;Exportações;2005-06-29;2009;134,03;132,4;14,0;110,0;155,4;;0
Balança comercial;Exportações;2005-06-30;2005;110,72;110,29;3,63;98,0;121,12;;0
Balança comercial;Exportações;2005-06-30;2006;115,37;116,29;6,07;103,8;127,7;;0
Balança comercial;Exportações;2005-06-30;2007;121,52;120,1;9,74;107,0;142,3;;0
Balança comercial;Exportações;2005-06-30;2008;127,12;126,0;11,22;108,0;150,0;;0
Balança comercial;Exportações;2005-06-30;2009;134,43;132,45;13,79;110,0;155,4;;0
Balança comercial;Exportações;2005-07-01;2005;110,98;110,4;3,12;106,1;121,12;;0
Balança comercial;Exportações;2005-07-01;2006;115,6;116,73;6,38;99,42;127,7;;0
Balança comercial;Exportações;2005-07-01;2007;122,14;121,49;10,72;102,41;142,3;;0
Balança comercial;Exportações;2005-07-01;2008;127,78;126,2;12,62;105,48;150,0;;0
Balança comercial;Exportações;2005-07-01;2009;134,37;132,5;14,65;108,64;155,4;;0
Balança comercial;Exportações;2005-07-04;2005;110,88;110,29;3,0;106,1;121,12;;0
Balança comercial;Exportações;2005-07-04;2006;115,53;116,68;6,05;99,42;127,37;;0
Balança comercial;Exportações;2005-07-04;2007;121,51;120,2;10,04;102,41;142,3;;0
Balança comercial;Exportações;2005-07-04;2008;126,93;126,2;11,68;105,48;150,0;;0
Balança comercial;Exportações;2005-07-04;2009;133,4;132,4;14,27;108,64;155,4;;0
Balança comercial;Exportações;2005-07-05;2005;110,9;110,29;2,98;106,1;121,12;;0
Balança comercial;Exportações;2005-07-05;2006;115,65;116,68;5,99;99,42;127,37;;0
Balança comercial;Exportações;2005-07-05;2007;121,51;120,2;10,04;102,41;142,3;;0
Balança comercial;Exportações;2005-07-05;2008;126,93;126,2;11,68;105,48;150,0;;0
Balança comercial;Exportações;2005-07-05;2009;133,4;132,4;14,27;108,64;155,4;;0
Balança comercial;Exportações;2005-07-06;2005;110,9;110,39;2,98;106,1;121,12;;0
Balança comercial;Exportações;2005-07-06;2006;115,65;116,68;5,99;99,42;127,37;;0
Balança comercial;Exportações;2005-07-06;2007;121,51;120,2;10,04;102,41;142,3;;0
Balança comercial;Exportações;2005-07-06;2008;126,93;126,2;11,68;105,48;150,0;;0
Balança comercial;Exportações;2005-07-06;2009;133,4;132,4;14,27;108,64;155,4;;0
Balança comercial;Exportações;2005-07-07;2005;110,9;110,39;2,95;106,1;121,12;;0
Balança comercial;Exportações;2005-07-07;2006;115,6;116,29;5,94;99,42;127,4;;0
Balança comercial;Exportações;2005-07-07;2007;121,4;120,1;9,89;102,41;142,3;;0
Balança comercial;Exportações;2005-07-07;2008;126,86;126,0;11,47;105,48;150,0;;0
Balança comercial;Exportações;2005-07-07;2009;133,48;132,45;13,93;108,64;155,4;;0
Balança comercial;Exportações;2005-07-08;2005;111,0;111,0;2,99;106,1;121,12;;0
Balança comercial;Exportações;2005-07-08;2006;115,74;116,29;5,87;99,42;127,4;;0
Balança comercial;Exportações;2005-07-08;2007;121,95;120,84;9,56;102,41;142,3;;0
Balança comercial;Exportações;2005-07-08;2008;127,21;126,35;11,11;105,48;150,0;;0
Balança comercial;Exportações;2005-07-08;2009;134,06;132,45;13,24;108,64;155,4;;0
Balança comercial;Exportações;2005-07-11;2005;111,05;111,0;2,96;106,1;121,12;;0
Balança comercial;Exportações;2005-07-11;2006;115,69;115,95;5,86;99,42;127,4;;0
Balança comercial;Exportações;2005-07-11;2007;121,84;120,84;9,5;102,41;142,3;;0
Balança comercial;Exportações;2005-07-11;2008;127,04;126,35;10,95;105,48;150,0;;0
Balança comercial;Exportações;2005-07-11;2009;133,8;132,45;12,94;108,64;155,4;;0
Balança comercial;Exportações;2005-07-12;2005;111,21;111,0;2,97;106,1;121,12;;0
Balança comercial;Exportações;2005-07-12;2006;115,73;115,95;5,87;99,42;127,4;;0
Balança comercial;Exportações;2005-07-12;2007;121,91;120,84;9,46;102,41;142,3;;0
Balança comercial;Exportações;2005-07-12;2008;127,03;126,35;10,89;105,48;150,0;;0
Balança comercial;Exportações;2005-07-12;2009;133,87;132,45;12,63;108,64;155,4;;0
Balança comercial;Exportações;2005-07-13;2005;111,25;111,0;2,96;106,1;121,12;;0
Balança comercial;Exportações;2005-07-13;2006;115,74;115,9;5,81;99,42;127,4;;0
Balança comercial;Exportações;2005-07-13;2007;121,89;121,1;9,31;102,41;142,3;;0
Balança comercial;Exportações;2005-07-13;2008;127,04;126,5;10,7;105,48;150,0;;0
Balança comercial;Exportações;2005-07-13;2009;133,86;132,5;12,34;108,64;155,4;;0
Balança comercial;Exportações;2005-07-14;2005;111,28;111,06;2,96;106,1;121,12;;0
Balança comercial;Exportações;2005-07-14;2006;115,74;115,9;5,81;99,42;127,4;;0
Balança comercial;Exportações;2005-07-14;2007;121,89;121,1;9,31;102,41;142,3;;0
Balança comercial;Exportações;2005-07-14;2008;127,21;126,5;11,11;105,48;155,0;;0
Balança comercial;Exportações;2005-07-14;2009;135,15;133,0;13,64;108,64;165,0;;0
Balança comercial;Exportações;2005-07-15;2005;111,34;111,1;2,94;106,1;121,12;;0
Balança comercial;Exportações;2005-07-15;2006;115,76;115,9;5,8;99,42;127,4;;0
Balança comercial;Exportações;2005-07-15;2007;121,89;121,1;9,31;102,41;142,3;;0
Balança comercial;Exportações;2005-07-15;2008;127,21;126,5;11,11;105,48;155,0;;0
Balança comercial;Exportações;2005-07-15;2009;135,15;133,0;13,64;108,64;165,0;;0
Balança comercial;Exportações;2005-07-18;2005;111,43;111,13;2,9;106,12;121,12;;0
Balança comercial;Exportações;2005-07-18;2006;115,78;115,95;5,82;99,42;127,4;;0
Balança comercial;Exportações;2005-07-18;2007;121,7;121,1;9,43;102,41;142,3;;0
Balança comercial;Exportações;2005-07-18;2008;126,67;126,5;11,03;105,48;155,0;;0
Balança comercial;Exportações;2005-07-18;2009;135,34;133,51;13,91;108,64;165,0;;0
Balança comercial;Exportações;2005-07-19;2005;111,65;111,84;2,86;106,12;121,12;;0
Balança comercial;Exportações;2005-07-19;2006;115,95;116,0;5,85;99,42;127,4;;0
Balança comercial;Exportações;2005-07-19;2007;122,04;121,29;9,43;102,41;142,3;;0
Balança comercial;Exportações;2005-07-19;2008;127,32;127,18;11,31;105,48;155,0;;0
Balança comercial;Exportações;2005-07-19;2009;136,32;134,25;14,36;108,64;165,0;;0
Balança comercial;Exportações;2005-07-20;2005;111,83;112,0;2,76;107,2;121,12;;0
Balança comercial;Exportações;2005-07-20;2006;116,12;116,0;5,93;99,42;127,4;;0
Balança comercial;Exportações;2005-07-20;2007;122,3;121,75;9,53;102,41;142,3;;0
Balança comercial;Exportações;2005-07-20;2008;127,63;127,18;11,42;105,48;155,0;;0
Balança comercial;Exportações;2005-07-20;2009;136,59;135,0;14,23;108,64;165,0;;0
Balança comercial;Exportações;2005-07-21;2005;111,85;112,0;2,79;107,2;121,12;;0
Balança comercial;Exportações;2005-07-21;2006;116,12;116,0;5,93;99,42;127,4;;0
Balança comercial;Exportações;2005-07-21;2007;122,3;121,75;9,53;102,41;142,3;;0
Balança comercial;Exportações;2005-07-21;2008;127,63;127,18;11,42;105,48;155,0;;0
Balança comercial;Exportações;2005-07-21;2009;136,59;135,0;14,23;108,64;165,0;;0
Balança comercial;Exportações;2005-07-22;2005;112,06;112,0;2,82;107,2;121,12;;0
Balança comercial;Exportações;2005-07-22;2006;116,23;116,0;5,88;99,42;127,4;;0
Balança comercial;Exportações;2005-07-22;2007;122,07;121,1;9,55;102,41;142,3;;0
Balança comercial;Exportações;2005-07-22;2008;127,47;127,15;11,23;105,48;155,0;;0
Balança comercial;Exportações;2005-07-22;2009;136,09;135,0;14,17;108,64;165,0;;0
Balança comercial;Exportações;2005-07-25;2005;112,05;112,0;2,82;107,2;121,12;;0
Balança comercial;Exportações;2005-07-25;2006;116,09;116,0;5,88;99,42;127,4;;0
Balança comercial;Exportações;2005-07-25;2007;121,82;121,1;9,59;102,41;142,3;;0
Balança comercial;Exportações;2005-07-25;2008;126,95;126,83;11,07;105,48;155,0;;0
Balança comercial;Exportações;2005-07-25;2009;135,28;134,25;13,88;108,64;165,0;;0
Balança comercial;Exportações;2005-07-26;2005;112,07;112,0;2,82;107,2;121,12;;0
Balança comercial;Exportações;2005-07-26;2006;116,09;116,0;5,88;99,42;127,4;;0
Balança comercial;Exportações;2005-07-26;2007;121,82;121,1;9,59;102,41;142,3;;0
Balança comercial;Exportações;2005-07-26;2008;126,95;126,83;11,07;105,48;155,0;;0
Balança comercial;Exportações;2005-07-26;2009;135,28;134,25;13,88;108,64;165,0;;0
Balança comercial;Exportações;2005-07-27;2005;112,08;112,0;2,81;107,2;121,12;;0
Balança comercial;Exportações;2005-07-27;2006;116,09;116,0;5,88;99,42;127,4;;0
Balança comercial;Exportações;2005-07-27;2007;121,82;121,1;9,59;102,41;142,3;;0
Balança comercial;Exportações;2005-07-27;2008;126,95;126,83;11,07;105,48;155,0;;0
Balança comercial;Exportações;2005-07-27;2009;135,28;134,25;13,88;108,64;165,0;;0
Balança comercial;Exportações;2005-07-28;2005;112,11;112,0;2,77;107,2;121,12;;0
Balança comercial;Exportações;2005-07-28;2006;116,09;116,0;5,88;99,42;127,4;;0
Balança comercial;Exportações;2005-07-28;2007;121,82;121,1;9,59;102,41;142,3;;0
Balança comercial;Exportações;2005-07-28;2008;126,95;126,83;11,07;105,48;155,0;;0
Balança comercial;Exportações;2005-07-28;2009;135,28;134,25;13,88;108,64;165,0;;0
