;trimestre;nomeBandeira;nomeFuncao;produto;qtdCartoesEmitidos;qtdCartoesAtivos;qtdTransacoesNacionais;valorTransacoesNacionais;qtdTransacoesInternacionais;valorTransacoesInternacionais;data
259;20202;Elo;Pré-Pago;Básico Nacional;994851;112051;204630;13131374,82;37;3387,62;2020-04-01
260;20234;MasterCard;Débito;Premium;547015;312007;8039604;599690771,11;1384;578042,54;2023-10-01
261;20214;MasterCard;Débito;Básico Nacional;554378;329163;11282241;895511175,47;18;19082,7;2021-10-01
262;20211;American Express;Crédito;Empresarial;22003;16255;418972;214563551,64;14309;19104692,52;2021-01-01
263;20231;VISA;Pré-Pago;Outros;29384558;8633702;124097009;5580472740,21;121502;19485039,56;2023-01-01
264;20232;Hipercard;Crédito;Platinum;1243340;1164504;21704950;3748151347,6;1;0,01;2023-04-01
265;20232;MasterCard;Pré-Pago;Outros;11188656;789409;9077662;433114247,12;63635;10555112,08;2023-04-01
266;20222;Elo;Pré-Pago;Básico Nacional;4395996;25746;116098;4549356,74;9;549,96;2022-04-01
267;20221;American Express;Crédito;Platinum;2873;2593;82448;21298745,13;2101;1653774,06;2022-01-01
268;20213;American Express;Crédito;Básico Nacional;57294;42971;880215;119575230,24;3599;1113418,08;2021-07-01
269;20201;MasterCard;Débito;Premium;290653;130291;1987953;200062492,05;3184;1460949,33;2020-01-01
270;20211;Elo;Crédito;Básico Nacional;4587449;2687015;61619701;6037795637,25;18852;5779745,6;2021-01-01
271;20201;Elo;Pré-Pago;Básico Internacional;3464130;2273099;16206876;644145567,66;0;0,0;2020-01-01
272;20214;American Express;Crédito;Empresarial;21520;16309;507642;323168909,18;19173;26486821,51;2021-10-01
273;20234;VISA;Crédito;Básico Internacional;52316721;19701071;320509176;35526950910,37;855663;154288400,23;2023-10-01
274;20223;MasterCard;Débito;Corporativo;448;233;116725;11550569,6;3;7393,09;2022-07-01
275;20241;Outras;Débito;Básico Internacional;182129;139235;464081;35718334,94;0;0,0;2024-01-01
276;20204;MasterCard;Crédito;Intermediário;51569065;41260352;798988403;82912984539,73;2323384;306498532,51;2020-10-01
277;20241;American Express;Crédito;Básico Nacional;37057;25505;677102;95761295,87;3209;1155708,83;2024-01-01
278;20222;MasterCard;Crédito;Empresarial;5477853;2983875;39512859;10408599119,22;502079;323888912,06;2022-04-01
279;20234;Elo;Pré-Pago;Básico Internacional;43018202;6216259;21201850;1177542639,73;4354;1043943,06;2023-10-01
280;20224;Hipercard;Crédito;Empresarial;1;1;10183;6529535,87;1;0,01;2022-10-01
281;20213;VISA;Débito;Básico Internacional;130139340;43685374;878665747;60863870265,47;26136;6996736,96;2021-07-01
282;20231;Bandeira própria;Débito;Outros;17842;2791;18978;3032200,75;0;0,0;2023-01-01
283;20234;VISA;Crédito;Premium;7496274;5068990;294453497;57977512121,48;4491294;2291741045,97;2023-10-01
284;20231;American Express;Crédito;Intermediário;433549;335542;9107357;1617984610,42;76424;41466368,94;2023-01-01
285;20212;VISA;Débito;Outros;534;339;5758;343565,14;0;0,0;2021-04-01
286;20223;Elo;Débito;Outros;155305163;29209660;480100721;28053996347,17;0;0,0;2022-07-01
287;20211;MasterCard;Pré-Pago;Premium;9;5;35;6569,5;0;0,0;2021-01-01
288;20213;Elo;Crédito;Platinum;81058;19778;1456037;226314238,64;1626;403936,22;2021-07-01
289;20204;VISA;Pré-Pago;Outros;7969070;2669113;51760963;2913302621,93;126552;14443654,64;2020-10-01
290;20221;MasterCard;Débito;Platinum;803571;382395;9724987;833243046,38;6803;2932225,8;2022-01-01
291;20231;VISA;Débito;Empresarial;1318273;529810;18489468;2371694507,52;2743;660877,5;2023-01-01
292;20203;Elo;Crédito;Platinum;45451;40528;1040197;170096326,06;915;213720,96;2020-07-01
293;20213;VISA;Débito;Platinum;1916493;1089396;38049764;3646578436,23;442;88236,65;2021-07-01
294;20221;Elo;Débito;Básico Internacional;61316;54712;396937;21607302,17;0;0,0;2022-01-01
295;20214;VISA;Pré-Pago;Básico Nacional;6357255;1354021;13068084;1834193558,77;58;13864,31;2021-10-01
296;20224;VISA;Crédito;Intermediário;31334687;20984381;438544163;52388339316,94;1315017;296338682,2;2022-10-01
297;20242;Elo;Pré-Pago;Premium;6770;0;1427;110816,01;0;0,0;2024-04-01
298;20213;MasterCard;Crédito;Premium;2555517;2074871;131412643;27136054908,91;1762172;966941870,91;2021-07-01
299;20201;VISA;Débito;Básico Internacional;93710362;27541293;505181447;34415124217,53;41620;6418785,31;2020-01-01
300;20201;MasterCard;Pré-Pago;Básico Nacional;95248;17460;183462;13352196,06;0;0,0;2020-01-01
301;20241;MasterCard;Crédito;Platinum;21693222;15370679;560385820;70562455286,06;4103020;934263594,23;2024-01-01
302;20214;VISA;Crédito;Corporativo;541293;281725;4415556;1972336346,48;133191;174789972,8;2021-10-01
303;20241;Outras;Débito;Corporativo;388910;33320;146214;11153787,39;0;0,0;2024-01-01
304;20221;VISA;Crédito;Básico Nacional;24104657;11730406;210897289;19206093048,72;189842;32935121,01;2022-01-01
305;20203;MasterCard;Pré-Pago;Corporativo;9855;1625;139843;9855211,52;683;620506,69;2020-07-01
306;20221;American Express;Crédito;Corporativo;75912;57606;1004784;741630575,8;58791;104333540,71;2022-01-01
307;20203;VISA;Débito;Premium;535656;283432;6044512;707314950,17;20;4762,87;2020-07-01
308;20241;Outras;Crédito;Outros;1004105;183709;888598;61066746,26;0;0,0;2024-01-01
309;20204;MasterCard;Crédito;Empresarial;2478305;1655527;22526069;6011373149,12;309808;222116027,05;2020-10-01
310;20231;MasterCard;Débito;Corporativo;258;163;93750;9125281,5;8;1696,84;2023-01-01
311;20232;VISA;Crédito;Corporativo;598732;344567;6503240;2739727368,89;333860;318640935,26;2023-04-01
312;20214;American Express;Crédito;Intermediário;468261;331442;8801209;1556259279,42;60742;30173540,94;2021-10-01
313;20214;VISA;Crédito;Básico Internacional;29351971;15433911;275430264;28789280881,4;699938;138742955,35;2021-10-01
314;20232;MasterCard;Crédito;Corporativo;2768442;605973;13604886;2876276863,24;320074;302986786,51;2023-04-01
315;20242;VISA;Crédito;Básico Nacional;22839644;10253290;209738512;20469837246,98;308393;53680525,84;2024-04-01
316;20234;Outras;Débito;Básico Internacional;179380;138878;613575;46246867,92;0;0,0;2023-10-01
317;20242;MasterCard;Pré-Pago;Platinum;9587399;4330983;143992667;6623843360,11;0;0,0;2024-04-01
318;20203;VISA;Crédito;Outros;5092585;855484;11390183;1452272202,23;42126;14220721,89;2020-07-01
319;20222;Elo;Crédito;Intermediário;3869856;1364814;20139966;2461763249,39;5042;579795,3;2022-04-01
320;20242;American Express;Crédito;Premium;537851;414197;16331925;4355241581,12;383955;378279470,02;2024-04-01
321;20213;American Express;Crédito;Corporativo;79551;59836;943462;524014583,8;35060;73891753,58;2021-07-01
322;20211;MasterCard;Débito;Básico Nacional;2981393;1426987;9891584;1051872351,23;6;7496,27;2021-01-01
323;20241;Outras;Débito;Outros;3926261;1535248;39400516;3809178099,86;0;0,0;2024-01-01
324;20213;VISA;Débito;Empresarial;1595215;651353;21125349;2760059540,76;1686;538302,17;2021-07-01
325;20203;American Express;Crédito;Corporativo;83880;60345;1126259;418445735,07;115841;113088385,46;2020-07-01
326;20204;American Express;Crédito;Básico Nacional;73856;46492;831753;114690224,39;3757;1232266,99;2020-10-01
327;20231;MasterCard;Crédito;Empresarial;5666064;2681084;39102739;11724567255,23;575311;376671482,26;2023-01-01
328;20223;VISA;Pré-Pago;Básico Nacional;9758843;2128007;26865189;2809216999,11;350;157037,01;2022-07-01
329;20203;MasterCard;Pré-Pago;Intermediário;12100543;6079780;120591088;5327134433,85;1;0,01;2020-07-01
330;20213;MasterCard;Pré-Pago;Platinum;3710318;2140982;49109754;2423674242,24;0;0,0;2021-07-01
331;20232;Outras;Débito;Outros;3281400;1591669;40431369;3889762004,51;0;0,0;2023-04-01
332;20221;MasterCard;Débito;Corporativo;1127;718;118602;10618596,49;2;1179,17;2022-01-01
333;20213;VISA;Débito;Básico Nacional;12013475;6234758;158059058;10843300542,79;1238;189503,06;2021-07-01
334;20223;VISA;Débito;Platinum;1907456;1142782;43231220;3953504368,02;761;126545,31;2022-07-01
335;20223;Outras;Crédito;Outros;144897;87266;51008;17519217,51;0;0,0;2022-07-01
336;20233;VISA;Débito;Básico Nacional;14151530;8176529;221919940;14129351114,67;8688;801420,95;2023-07-01
337;20233;MasterCard;Pré-Pago;Básico Internacional;6752550;671984;5021903;313546908,1;54373;2749926,29;2023-07-01
338;20233;VISA;Crédito;Básico Nacional;22250123;10687246;221061541;21656855886,62;287677;46281929,34;2023-07-01
339;20211;VISA;Pré-Pago;Básico Nacional;3875646;661507;4255254;1351904967,86;59;27071,21;2021-01-01
340;20223;Elo;Pré-Pago;Intermediário;9397312;142045;703964;32737249,4;0;0,0;2022-07-01
341;20234;MasterCard;Débito;Básico Internacional;40760833;12899883;525559221;35135490932,4;63179;15711000,59;2023-10-01
342;20242;American Express;Crédito;Básico Nacional;35545;20900;666487;91601215,86;2930;1004145,85;2024-04-01
343;20213;Elo;Crédito;Básico Internacional;5943704;2902551;47616979;6922401369,36;31296;13460458,64;2021-07-01
344;20212;MasterCard;Crédito;Empresarial;3387080;1951013;27166988;6753398907,26;362898;226745107,08;2021-04-01
345;20231;MasterCard;Crédito;Básico Internacional;84367150;23838719;246859159;24708517511,52;671000;160597666,29;2023-01-01
346;20213;VISA;Crédito;Outros;10985694;2222344;29947481;3114442959,53;101530;41298453,43;2021-07-01
347;20233;MasterCard;Débito;Básico Internacional;46128222;16418216;504579528;33162419097,31;58584;14894112,34;2023-07-01
348;20212;VISA;Pré-Pago;Básico Nacional;4663619;909618;7669975;1614082374,41;118;44005,82;2021-04-01
349;20234;MasterCard;Crédito;Básico Internacional;98722960;28290681;344581218;35272863088,95;702369;109787300,91;2023-10-01
350;20221;VISA;Débito;Premium;635805;338672;10290036;1068600611,36;399;101889,56;2022-01-01
351;20202;Elo;Débito;Básico Nacional;164608445;61856529;777786272;49087770767,42;0;0,0;2020-04-01
352;20224;VISA;Crédito;Platinum;10108818;7699863;324413817;50488399587,15;2541562;957206730,05;2022-10-01
353;20212;American Express;Crédito;Intermediário;560252;344487;7525640;1262817243,77;56319;21038993,76;2021-04-01
354;20212;MasterCard;Pré-Pago;Intermediário;20019327;11552438;305537992;11658628737,27;0;0,0;2021-04-01
355;20203;Bandeira própria;Pré-Pago;Outros;427801;247203;563455762;1683805678,64;0;0,0;2020-07-01
356;20212;MasterCard;Crédito;Intermediário;77352325;47158850;827777611;83516287531,24;2507734;318592148,88;2021-04-01
357;20224;VISA;Crédito;Corporativo;574726;334821;5713385;2650257236,79;311300;305126622,93;2022-10-01
358;20232;MasterCard;Crédito;Básico Nacional;29318460;5034255;82554841;9281068625,39;85422;5704586,11;2023-04-01
359;20232;Bandeira própria;Crédito;Básico Nacional;6501678;1420810;6973529;1003512149,5;0;0,0;2023-04-01
360;20223;VISA;Crédito;Corporativo;560739;328719;5781972;2590573512,88;276514;279068387,09;2022-07-01
361;20204;MasterCard;Pré-Pago;Platinum;1960190;1101691;16299478;965287758,61;0;0,0;2020-10-01
362;20224;Elo;Crédito;Básico Internacional;4526101;2670266;50786605;9354226406,57;71360;35200292,1;2022-10-01
363;20211;MasterCard;Pré-Pago;Básico Nacional;68261;29173;124912;74853188,66;0;0,0;2021-01-01
364;20241;Hipercard;Crédito;Intermediário;399;16;50;7624,26;1;0,01;2024-01-01
365;20203;VISA;Pré-Pago;Básico Nacional;2525281;313165;1507625;1072539237,45;102;64002,14;2020-07-01
366;20202;MasterCard;Débito;Intermediário;45827913;30303695;415645991;25853062912,71;9590;1968352,24;2020-04-01
367;20221;MasterCard;Débito;Intermediário;71779700;46438570;737115715;43838752214,68;31028;7156961,91;2022-01-01
368;20212;Elo;Crédito;Básico Internacional;5452488;2792508;43230972;5996802494,04;27720;12089025,99;2021-04-01
369;20223;MasterCard;Pré-Pago;Intermediário;40236757;24242211;892048996;32675279637,25;1;0,01;2022-07-01
370;20213;MasterCard;Débito;Premium;333052;138282;2334714;248187351,59;752;447617,99;2021-07-01
371;20231;Elo;Crédito;Premium;191405;131661;6235708;1255453012,83;18532;10863205,65;2023-01-01
372;20242;Elo;Crédito;Empresarial;525980;341125;7914035;3031770281,37;16144;10293631,67;2024-04-01
373;20201;Elo;Crédito;Básico Internacional;5767658;2746404;41418587;4804643351,07;110134;41822584,99;2020-01-01
374;20231;Bandeira própria;Pré-Pago;Outros;708553;708552;763035053;1075218825,52;0;0,0;2023-01-01
375;20232;Elo;Débito;Outros;105518;80819;361798;42260272,0;0;0,0;2023-04-01
376;20242;MasterCard;Crédito;Básico Nacional;29775876;4486343;77769848;7831195919,36;35778;4198085,9;2024-04-01
377;20214;MasterCard;Débito;Intermediário;68104207;44060939;797663012;49490620256,37;29041;6925161,33;2021-10-01
378;20222;Bandeira própria;Crédito;Outros;15705878;4270861;15195785;2434408776,29;0;0,0;2022-04-01
379;20202;American Express;Crédito;Corporativo;95501;59845;1421789;530706662,0;151698;143120074,0;2020-04-01
380;20233;MasterCard;Débito;Corporativo;252;126;82099;7631401,28;5;2404,47;2023-07-01
381;20212;VISA;Crédito;Premium;2063420;1553523;86401396;17260938181,35;676718;408724912,43;2021-04-01
382;20241;MasterCard;Débito;Básico Internacional;41433963;13161685;481795376;31367606841,55;61996;15020125,32;2024-01-01
383;20202;MasterCard;Pré-Pago;Básico Nacional;95613;16704;73918;16888109,74;0;0,0;2020-04-01
384;20223;Elo;Crédito;Intermediário;4238510;1446637;22069680;2601998906,01;5602;793537,68;2022-07-01
385;20233;MasterCard;Débito;Premium;565426;360104;7322324;527168236,39;1261;505717,44;2023-07-01
386;20241;Elo;Crédito;Básico Internacional;4089756;2084406;46232920;8219524581,86;65917;28881164,87;2024-01-01
387;20204;American Express;Crédito;Corporativo;78156;57057;746684;353168931,46;23773;51380571,35;2020-10-01
388;20234;MasterCard;Crédito;Empresarial;6578495;3006795;53046815;15908907552,02;793366;472538371,6;2023-10-01
389;20202;VISA;Débito;Básico Internacional;90834506;26458843;382175479;28075718795,48;21809;3353082,18;2020-04-01
390;20222;Hipercard;Crédito;Platinum;1802324;1693205;30334139;5188999931,33;1;0,01;2022-04-01
391;20202;American Express;Crédito;Platinum;782;782;4990;800347,97;4;1019,28;2020-04-01
392;20202;American Express;Crédito;Básico Nacional;101735;32189;757677;93142883,56;449;131469,19;2020-04-01
393;20232;MasterCard;Pré-Pago;Intermediário;49333996;27797721;1096163399;38787286313,64;1;0,01;2023-04-01
394;20242;Outras;Débito;Empresarial;707;281;407;76329,33;0;0,0;2024-04-01
395;20234;MasterCard;Pré-Pago;Platinum;8078677;3805873;122275948;5891814498,62;0;0,0;2023-10-01
396;20211;American Express;Crédito;Básico Nacional;71852;44972;829891;114760580,11;3929;1168568,67;2021-01-01
397;20232;MasterCard;Crédito;Premium;5151620;3837672;292692121;56986670943,11;6046122;3327167296,12;2023-04-01
398;20203;Elo;Crédito;Básico Internacional;5241272;2609734;35949308;4645386418,8;26348;9460293,55;2020-07-01
399;20211;MasterCard;Pré-Pago;Intermediário;16778316;8909750;205307912;8164592563,04;0;0,0;2021-01-01
400;20233;VISA;Débito;Outros;2639;437;19538;878471,81;0;0,0;2023-07-01
401;20204;MasterCard;Débito;Platinum;823353;369866;8586697;837463125,89;830;318247,54;2020-10-01
402;20204;VISA;Crédito;Corporativo;561578;272689;3374497;1269983212,93;72962;120326683,31;2020-10-01
403;20211;Elo;Crédito;Básico Internacional;5380183;2733484;41302732;5611604903,7;30833;12205054,92;2021-01-01
404;20221;Elo;Crédito;Básico Nacional;3428476;2081345;60303273;6682098354,01;36215;15610075,12;2022-01-01
405;20202;VISA;Crédito;Empresarial;1461435;815311;16247622;4043485810,85;144331;125909233,11;2020-04-01
406;20223;VISA;Débito;Empresarial;1310431;537635;19474719;2608378639,16;2296;725204,06;2022-07-01
407;20203;MasterCard;Débito;Platinum;841244;397409;7196787;690936563,54;348;103116,49;2020-07-01
408;20242;MasterCard;Crédito;Premium;7613857;5548653;403107150;78851738439,2;8002251;4165316613,17;2024-04-01
409;20242;MasterCard;Débito;Básico Nacional;427493;297327;10136151;776629090,86;8;5131,18;2024-04-01
410;20224;VISA;Débito;Platinum;1929239;1157615;44779212;4198373081,99;652;125751,51;2022-10-01
411;20201;MasterCard;Débito;Platinum;872636;425456;9139759;760150787,24;2690;859171,16;2020-01-01
412;20204;Hipercard;Crédito;Empresarial;1865;1280;9107;6147640,59;1;0,01;2020-10-01
413;20224;Outras;Crédito;Outros;121494;85452;45317;14986972,83;0;0,0;2022-10-01
414;20211;Bandeira própria;Crédito;Básico Nacional;1885175;495274;2469125;424705113,45;0;0,0;2021-01-01
415;20214;VISA;Pré-Pago;Corporativo;843178;75388;3255928;326169705,28;156888;49738476,63;2021-10-01
416;20233;Elo;Débito;Básico Nacional;207678019;42191384;944798799;54635424097,12;0;0,0;2023-07-01
417;20221;VISA;Pré-Pago;Corporativo;934191;82803;3629316;370483657,93;187717;59804929,84;2022-01-01
418;20233;MasterCard;Pré-Pago;Básico Nacional;2066074;162856;829173;28985127,07;4607;268936,28;2023-07-01
419;20241;VISA;Crédito;Outros;2203028;1002354;10218218;2162217923,81;174283;168086118,19;2024-01-01
420;20231;VISA;Débito;Outros;1916;182;12511;652725,51;0;0,0;2023-01-01
421;20212;VISA;Débito;Premium;581284;301077;7688276;866000587,2;54;23898,33;2021-04-01
422;20222;MasterCard;Débito;Básico Internacional;45653288;18101126;516265784;36376444593,41;52613;14850192,1;2022-04-01
423;20233;American Express;Crédito;Platinum;18427;16290;352279;47211290,7;2181;843688,91;2023-07-01
424;20233;Elo;Pré-Pago;Intermediário;14779538;180469;1161823;50824865,89;0;0,0;2023-07-01
425;20211;American Express;Crédito;Premium;414269;299693;9460226;2582772451,3;147718;130385310,96;2021-01-01
426;20212;MasterCard;Crédito;Premium;2323200;1871886;112713542;23152449227,78;1386284;698581575,56;2021-04-01
427;20202;Elo;Débito;Básico Internacional;1221;339;3340;210270,78;0;0,0;2020-04-01
428;20222;VISA;Crédito;Básico Nacional;24444950;11859458;221326338;20671800811,73;231278;40881132,23;2022-04-01
429;20242;VISA;Crédito;Premium;8691690;5739904;327303831;62211614585,44;5380256;2814383696,82;2024-04-01
430;20233;VISA;Pré-Pago;Empresarial;715020;263847;3329442;160464901,1;298;33377,57;2023-07-01
431;20213;VISA;Crédito;Básico Internacional;27216887;14456258;248980897;25236358811,48;640495;111038734,73;2021-07-01
432;20224;Elo;Pré-Pago;Intermediário;10713590;214957;795191;36932018,52;0;0,0;2022-10-01
433;20241;Elo;Pré-Pago;Intermediário;16942490;157531;1115200;53737598,41;0;0,0;2024-01-01
434;20214;American Express;Crédito;Corporativo;79824;60357;761439;374671194,44;31333;71927524,06;2021-10-01
435;20224;MasterCard;Débito;Empresarial;1946405;675311;14561768;1028656288,49;67;55463,56;2022-10-01
436;20202;MasterCard;Pré-Pago;Intermediário;9409151;3743721;55508855;2419910362,39;1;0,01;2020-04-01
437;20231;Hipercard;Crédito;Empresarial;9;2;3503;2081977,99;1;0,01;2023-01-01
438;20232;Elo;Crédito;Básico Internacional;4787103;2552991;53864210;9241596098,12;67108;32256460,44;2023-04-01
439;20204;VISA;Pré-Pago;Platinum;17030;471;0;0,0;955;345181,16;2020-10-01
440;20202;MasterCard;Débito;Empresarial;771983;213484;3988469;302312282,34;0;0,0;2020-04-01
441;20201;MasterCard;Crédito;Platinum;6941263;5651851;230426502;28645638580,01;3508183;959539265,98;2020-01-01
442;20203;VISA;Débito;Básico Internacional;90460526;27287299;500441679;37735389085,05;27863;4794076,21;2020-07-01
443;20204;VISA;Débito;Platinum;1783390;1079491;36851247;3708434141,83;201;52874,51;2020-10-01
444;20234;MasterCard;Pré-Pago;Empresarial;3431236;855386;38081985;2302068477,38;8758;1562670,99;2023-10-01
445;20214;MasterCard;Crédito;Outros;18796280;6442640;81401961;8870658841,48;104302;15874359,56;2021-10-01
446;20214;Elo;Pré-Pago;Outros;22512777;1467050;1689129;80381745,64;0;0,0;2021-10-01
447;20204;MasterCard;Pré-Pago;Intermediário;13985370;7525777;186753158;8164410723,1;1;0,01;2020-10-01
448;20213;VISA;Crédito;Corporativo;589488;266813;3911695;1445179426,58;92913;134748446,64;2021-07-01
449;20204;Hipercard;Crédito;Platinum;3296327;3097948;49561760;8104895804,55;1;0,01;2020-10-01
450;20214;VISA;Débito;Outros;782;136;8061;470188,13;0;0,0;2021-10-01
451;20204;VISA;Débito;Premium;541925;286097;7894298;933263827,8;72;24477,16;2020-10-01
452;20221;American Express;Crédito;Premium;487244;380797;12359780;3499366525,16;315488;356598125,08;2022-01-01
453;20201;VISA;Crédito;Premium;1194541;908016;67476969;11586985202,75;1952315;967898254,44;2020-01-01
454;20211;Hipercard;Crédito;Platinum;3039518;2852023;42037454;6597914520,36;1;0,01;2021-01-01
455;20203;MasterCard;Crédito;Premium;2101691;1720348;96314870;19411039020,89;1199653;574902047,47;2020-07-01
456;20201;Elo;Crédito;Outros;132559;82456;3020957;522447670,64;34305;18863856,19;2020-01-01
457;20233;Bandeira própria;Crédito;Intermediário;129887;33430;2457558;662946345,33;0;0,0;2023-07-01
458;20222;VISA;Crédito;Intermediário;32599601;22151063;431272914;50625990810,54;1258672;295820662,54;2022-04-01
459;20241;VISA;Pré-Pago;Básico Nacional;16105337;4010687;57992418;3322833490,7;1464;244272,49;2024-01-01
460;20242;VISA;Débito;Empresarial;1981457;728906;27026383;3036151005,21;3208;702522,51;2024-04-01
461;20202;MasterCard;Crédito;Corporativo;127748;73876;977456;313868722,7;28466;49451964,45;2020-04-01
462;20242;Elo;Pré-Pago;Outros;4038981;2902364;13490667;547169173,57;0;0,0;2024-04-01
463;20242;Elo;Crédito;Corporativo;28306;11255;133229;109476596,22;857;828517,58;2024-04-01
464;20222;VISA;Pré-Pago;Básico Internacional;18723434;7635271;79783633;4163920326,4;851215;159336940,18;2022-04-01
465;20234;American Express;Crédito;Platinum;18470;16137;404672;55060608,07;2168;808089,65;2023-10-01
466;20213;Elo;Débito;Empresarial;944685;380497;8581457;1217638095,37;0;0,0;2021-07-01
467;20232;American Express;Crédito;Básico Nacional;41621;33638;760321;104122656,78;3434;1329878,79;2023-04-01
468;20234;American Express;Crédito;Premium;575631;468662;17160990;4678689953,19;419572;402128447,7;2023-10-01
469;20201;VISA;Crédito;Outros;4725055;708098;10541866;1326355882,71;63916;39619619,36;2020-01-01
470;20234;MasterCard;Crédito;Platinum;20276828;14426574;547441854;70420990648,99;3852700;907454247,67;2023-10-01
471;20224;MasterCard;Pré-Pago;Intermediário;43250035;25683813;1026214130;38854383148,41;1;0,01;2022-10-01
472;20234;Elo;Débito;Outros;118723;27087;376600;45293524,82;0;0,0;2023-10-01
473;20234;VISA;Pré-Pago;Intermediário;2078;8;16;232,71;0;0,0;2023-10-01
474;20203;American Express;Crédito;Básico Nacional;76581;44575;754889;100714295,01;4092;995980,68;2020-07-01
475;20213;MasterCard;Pré-Pago;Empresarial;509539;210269;6887694;423108177,69;0;0,0;2021-07-01
476;20213;Hipercard;Crédito;Empresarial;1700;1076;8685;4052563,98;1;0,01;2021-07-01
477;20201;MasterCard;Crédito;Básico Internacional;16248497;9236489;135702347;12171489856,4;750408;142147242,92;2020-01-01
478;20242;VISA;Débito;Intermediário;10410868;5087609;134632076;7894626340,4;1728;230915,65;2024-04-01
479;20232;Bandeira própria;Crédito;Intermediário;122724;32668;2272862;615555038,77;0;0,0;2023-04-01
480;20232;Elo;Crédito;Outros;328699;259929;13966898;2761243514,24;44332;26545867,62;2023-04-01
481;20222;VISA;Débito;Básico Nacional;12903318;7107017;188031511;12775789659,36;1348;225095,39;2022-04-01
482;20202;Elo;Crédito;Básico Nacional;5068165;2909349;54682730;5048057223,58;15516;3895146,7;2020-04-01
483;20221;VISA;Pré-Pago;Básico Internacional;17710410;7154292;73644589;3715689760,72;680972;123555240,22;2022-01-01
484;20241;American Express;Crédito;Corporativo;59469;41925;1145334;1050043593,09;89820;128318290,69;2024-01-01
485;20224;VISA;Crédito;Outros;12228124;3242282;45800630;5177637674,0;131025;68528744,16;2022-10-01
486;20201;VISA;Débito;Empresarial;1550409;598554;16666402;1956652685,13;1964;513260,54;2020-01-01
487;20201;Bandeira própria;Pré-Pago;Outros;423148;271142;455523831;1364695788,37;0;0,0;2020-01-01
488;20233;American Express;Crédito;Premium;578574;482313;17374593;4560308880,8;447317;458571856,08;2023-07-01
489;20223;Bandeira própria;Crédito;Outros;19106870;4887240;14721780;2256476758,9;0;0,0;2022-07-01
490;20242;Elo;Débito;Empresarial;1007410;403496;9128410;1170000000,0;0;0,0;2024-04-01
491;20214;MasterCard;Crédito;Básico Nacional;23010030;5628466;67996207;6744879313,31;16794;1614846,86;2021-10-01
492;20212;MasterCard;Débito;Intermediário;59139236;38519387;633318154;39374744102,36;14660;3449329,54;2021-04-01
493;20241;MasterCard;Pré-Pago;Platinum;8806445;4058554;127085236;5931169665,41;0;0,0;2024-01-01
494;20241;Elo;Pré-Pago;Básico Nacional;4107245;2563;19236;1017581,08;2;125,03;2024-01-01
495;20223;American Express;Crédito;Corporativo;77420;58953;1372556;1211734329,63;104803;148765501,89;2022-07-01
496;20224;VISA;Crédito;Premium;4956349;3681659;198374946;40837701334,79;3132520;1865616755,05;2022-10-01
497;20231;MasterCard;Crédito;Intermediário;110664314;66802186;1279616539;122739747785,94;5343718;728170308,54;2023-01-01
498;20224;Elo;Crédito;Básico Nacional;2970280;1924503;60568471;7169733166,67;44150;20423230,87;2022-10-01
499;20204;VISA;Crédito;Básico Internacional;23835754;13024265;231320900;22978212909,37;644906;100534190,89;2020-10-01
500;20203;Elo;Débito;Empresarial;787387;313495;6767383;955452296,46;0;0,0;2020-07-01
501;20202;VISA;Pré-Pago;Básico Nacional;1991704;298723;1460321;802326783,64;203;140847,28;2020-04-01
502;20232;Bandeira própria;Débito;Outros;24722;10603;13819;2407071,76;0;0,0;2023-04-01
503;20223;Elo;Crédito;Outros;4975644;2333079;49492488;6873971864,24;70485;38360882,28;2022-07-01
504;20203;MasterCard;Débito;Empresarial;911815;273247;6415825;503346200,07;1;236,49;2020-07-01
505;20232;Elo;Pré-Pago;Básico Internacional;39896546;4690925;16304022;761834908,81;2536;648668,55;2023-04-01
506;20224;Elo;Pré-Pago;Básico Internacional;4329496;2758199;18651037;1185354817,79;1541;365339,22;2022-10-01
507;20213;Elo;Crédito;Corporativo;24028;12476;58467;115866115,86;80;66109,59;2021-07-01
508;20221;MasterCard;Débito;Básico Nacional;489043;352453;10061977;780066196,34;36;11870,28;2022-01-01
509;20221;VISA;Débito;Intermediário;6482171;3687765;82215330;5781566245,78;882;197738,08;2022-01-01
510;20201;VISA;Crédito;Empresarial;1468955;825966;20816655;4933638759,79;387965;294143375,01;2020-01-01
511;20221;MasterCard;Débito;Premium;393575;172743;3208438;298652344,57;1144;647561,67;2022-01-01
512;20212;Elo;Débito;Básico Nacional;197925610;79987298;930360168;57782932342,59;0;0,0;2021-04-01
513;20214;VISA;Débito;Intermediário;5111402;2897847;77041191;5929834237,46;946;183441,59;2021-10-01
514;20201;VISA;Crédito;Intermediário;9336301;7227396;194444963;22635252940,72;1270261;292369492,63;2020-01-01
515;20213;VISA;Pré-Pago;Empresarial;3361;1982;34324;3888509,06;0;0,0;2021-07-01
516;20224;Outras;Débito;Outros;3354547;1775183;47016387;4524167069,65;0;0,0;2022-10-01
517;20214;American Express;Crédito;Platinum;120;120;120;9426,77;0;0,0;2021-10-01
518;20233;VISA;Pré-Pago;Básico Nacional;14765913;3989302;64555148;3702636555,58;621;150514,13;2023-07-01
